datetime,occrate,occcount,occcountdiff,occratediff,tutorium,maxoccrateestimate,maxoccrate,coursenumber,registered,lecturerampbefore,maxocccountestimate,maxocccount,exam,lecture,lecturerampafter,test,VL,UE,KS,hod1,hod2,dow1,dow2,week1,week2,holiday,zwickltag,occcount1day,occrate1day,occcount1week,occrate1week,occcountdiff1week,occcountdiff1day,occratediff1week,occratediff1day
2024-04-09 06:00:00,0.0,0,0.0,0.0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 06:30:00,0.0,0,0.0,0.0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0.9957224306869052,0.4347369038899743,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 07:00:00,0.0,0,0.0,0.0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0.9829629131445341,0.3705904774487396,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 07:30:00,0.0,0,0.0,0.0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0.9619397662556434,0.30865828381745514,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 08:00:00,0.006097560975609756,1,1.0,0.006097560975609756,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0.9330127018922194,0.2500000000000001,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 08:30:00,0.11585365853658537,19,18.0,0.10975609756097561,0,-1.0,0.21341463414634146,361.001,132,0,0,35,0,1,0,0,1,0,0,0.8966766701456176,0.19561928549563967,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 09:00:00,0.21341463414634146,35,16.0,0.09756097560975609,0,-1.0,0.21341463414634146,361.001,132,0,0,35,0,1,0,0,1,0,0,0.8535533905932737,0.14644660940672627,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 09:30:00,0.21341463414634146,35,0.0,0.0,0,-1.0,0.21341463414634146,361.001,132,0,0,35,0,1,0,0,1,0,0,0.8043807145043604,0.10332332985438247,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 10:00:00,0.2073170731707317,34,-1.0,-0.0060975609756097615,0,-1.0,0.3231707317073171,361.001,132,0,0,53,0,1,0,0,1,0,0,0.75,0.06698729810778065,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 10:30:00,0.3231707317073171,53,19.0,0.11585365853658539,0,-1.0,0.3231707317073171,340.100,194,0,0,53,0,1,0,0,1,0,0,0.6913417161825449,0.03806023374435663,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 11:00:00,0.27439024390243905,45,-8.0,-0.04878048780487804,0,-1.0,0.3231707317073171,340.100,194,0,0,53,0,1,0,0,1,0,0,0.6294095225512605,0.0170370868554659,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 11:30:00,0.23170731707317074,38,-7.0,-0.0426829268292683,0,-1.0,0.3231707317073171,340.100,194,0,0,53,0,1,0,0,1,0,0,0.5652630961100258,0.004277569313094809,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 12:00:00,0.18902439024390244,31,-7.0,-0.0426829268292683,0,-1.0,0.25,259.002,223,0,0,41,0,1,0,0,1,0,0,0.5000000000000001,0.0,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,48.0,0.2926829268292683,-1.0,-1.0,-1.0,48.0,-1.0,0.2926829268292683
2024-04-09 12:30:00,0.25,41,10.0,0.06097560975609756,0,-1.0,0.25,259.002,223,0,0,41,0,1,0,0,1,0,0,0.4347369038899741,0.004277569313094809,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,58.0,0.35365853658536583,-1.0,-1.0,-1.0,10.0,-1.0,0.06097560975609756
2024-04-09 13:00:00,0.21951219512195122,36,-5.0,-0.03048780487804878,0,-1.0,0.25,259.002,223,0,0,41,0,1,0,0,1,0,0,0.37059047744873985,0.01703708685546579,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,58.0,0.35365853658536583,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 13:30:00,0.024390243902439025,4,-32.0,-0.1951219512195122,0,-1.0,0.16463414634146342,259.002,223,0,0,27,0,1,0,0,1,0,0,0.3086582838174552,0.038060233744356575,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,11.0,0.06707317073170732,-1.0,-1.0,-1.0,-47.0,-1.0,-0.2865853658536585
2024-04-09 14:00:00,0.16463414634146342,27,23.0,0.1402439024390244,0,-1.0,0.16463414634146342,364.000,185,0,0,27,0,1,0,0,1,0,0,0.24999999999999994,0.0669872981077807,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,32.0,0.1951219512195122,-1.0,-1.0,-1.0,21.0,-1.0,0.12804878048780488
2024-04-09 14:30:00,0.16463414634146342,27,0.0,0.0,0,-1.0,0.16463414634146342,364.000,185,0,0,27,0,1,0,0,1,0,0,0.19561928549563984,0.1033233298543823,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,32.0,0.1951219512195122,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 15:00:00,0.15853658536585366,26,-1.0,-0.0060975609756097615,0,-1.0,0.16463414634146342,364.000,185,0,0,27,0,1,0,0,1,0,0,0.14644660940672627,0.14644660940672616,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,33.0,0.20121951219512196,-1.0,-1.0,-1.0,1.0,-1.0,0.0060975609756097615
