features,run_id,MAE,DenormMAE,MSE,DenormMSE,RMSE,DenormRMSE
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_lecture,0,0.016588,2.634399,0.002346,60.076664,0.02132,3.38392
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_lecture,1,0.015496,2.462731,0.002113,54.26311,0.019902,3.16242
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_lecture,2,0.015417,2.449634,0.001985,50.87074,0.019694,3.129409
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_lecture,3,0.016134,2.559054,0.002197,56.179565,0.020812,3.302264
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_lecture,4,0.015855,2.520245,0.00212,54.38345,0.020434,3.248666
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_lecture_studyarea,0,0.015644,2.486282,0.002252,57.846268,0.020245,3.214497
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_lecture_studyarea,1,0.015961,2.533874,0.002261,57.9042,0.020545,3.259774
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_lecture_studyarea,2,0.017389,2.761671,0.002505,64.39662,0.021862,3.470535
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_lecture_studyarea,3,0.015208,2.413696,0.002012,51.394493,0.019417,3.080341
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_lecture_studyarea,4,0.015418,2.439669,0.002138,54.303864,0.019674,3.112718
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered,0,0.016026,2.541711,0.002173,55.404053,0.02058,3.263943
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered,1,0.015747,2.49759,0.00212,54.053513,0.020285,3.217369
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered,2,0.015903,2.526805,0.002168,55.61468,0.020437,3.245796
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered,3,0.016169,2.570433,0.002307,59.409527,0.020912,3.323928
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered,4,0.016539,2.623136,0.002267,57.890053,0.020977,3.325619
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_lecture,0,0.015212,2.417632,0.00198,50.768257,0.019706,3.13098
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_lecture,1,0.016266,2.581585,0.002352,60.211277,0.02095,3.326101
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_lecture,2,0.016152,2.566127,0.002119,54.291386,0.020522,3.259293
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_lecture,3,0.015579,2.474203,0.002084,53.368057,0.020027,3.178992
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_lecture,4,0.015385,2.444716,0.002074,53.158768,0.019707,3.13029
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_lecture_studyarea,0,0.015658,2.480786,0.002022,51.438805,0.019898,3.15212
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_lecture_studyarea,1,0.016238,2.568656,0.002411,61.340206,0.020969,3.316673
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_lecture_studyarea,2,0.017232,2.738875,0.002637,68.00174,0.021758,3.455541
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_lecture_studyarea,3,0.014687,2.325921,0.002032,51.75363,0.019005,3.008741
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_lecture_studyarea,4,0.015064,2.393453,0.002103,53.97765,0.019269,3.058771
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_studyarea,0,0.015806,2.509777,0.002239,57.466545,0.020286,3.218687
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_studyarea,1,0.015458,2.454772,0.002237,57.352093,0.019755,3.135211
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_studyarea,2,0.015902,2.524572,0.002123,54.437332,0.02017,3.200137
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_studyarea,3,0.015548,2.472875,0.002311,59.49145,0.019878,3.15919
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_registered_studyarea,4,0.016092,2.558236,0.002372,60.956367,0.020552,3.264674
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_studyarea,0,0.016392,2.602893,0.002396,61.43028,0.020892,3.316258
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_studyarea,1,0.01562,2.481168,0.00237,60.935394,0.019914,3.163254
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_studyarea,2,0.015691,2.492261,0.002169,55.646915,0.019926,3.163887
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_studyarea,3,0.015912,2.521863,0.002336,59.808567,0.020319,3.21877
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_studyarea,4,0.016082,2.552929,0.00236,60.497234,0.02056,3.261804
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type,0,0.014768,2.342038,0.00207,52.835835,0.019098,3.027847
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type,1,0.015196,2.410449,0.002139,54.761696,0.019876,3.153491
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type,2,0.014514,2.304916,0.001935,49.474308,0.018917,3.003585
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type,3,0.015364,2.434431,0.002086,53.22724,0.019898,3.153477
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type,4,0.015649,2.484809,0.00212,54.25606,0.020224,3.209619
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_lecture,0,0.015593,2.469272,0.002042,51.889107,0.020265,3.208909
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_lecture,1,0.015769,2.502733,0.002139,54.709248,0.020332,3.225329
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_lecture,2,0.015249,2.416849,0.002009,51.18316,0.019734,3.127358
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_lecture,3,0.015559,2.471034,0.002143,54.892376,0.020068,3.185527
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_lecture,4,0.014316,2.270702,0.001863,47.51576,0.01867,2.962083
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_lecture_studyarea,0,0.015614,2.476872,0.002086,53.1035,0.020073,3.182538
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_lecture_studyarea,1,0.015938,2.525231,0.002181,55.390545,0.020239,3.204904
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_lecture_studyarea,2,0.016195,2.569332,0.002224,56.70417,0.020811,3.299787
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_lecture_studyarea,3,0.015597,2.472007,0.002151,54.754128,0.020016,3.170258
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_lecture_studyarea,4,0.015828,2.513534,0.002183,55.83117,0.020493,3.252911
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered,0,0.015806,2.507492,0.002139,54.652294,0.020225,3.206439
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered,1,0.014755,2.340034,0.001951,49.76218,0.019122,3.032812
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered,2,0.015158,2.406778,0.001979,50.638184,0.019408,3.080307
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered,3,0.01548,2.451548,0.001966,49.895466,0.019932,3.156426
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered,4,0.014687,2.328131,0.001856,47.266865,0.019018,3.014722
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture,0,0.015187,2.410532,0.002055,52.464428,0.0196,3.108952
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture,1,0.016909,2.68377,0.002401,61.611492,0.021606,3.42788
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture,2,0.014831,2.350642,0.001936,49.240143,0.019153,3.035279
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture,3,0.015209,2.41197,0.002109,53.89969,0.019653,3.115784
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture,4,0.015361,2.432216,0.001981,50.31181,0.019781,3.131849
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.015695,2.483934,0.002018,51.07001,0.020164,3.18909
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.016504,2.619957,0.002364,60.685158,0.020994,3.330804
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.015142,2.404431,0.002001,51.057655,0.019514,3.097207
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.015557,2.468097,0.002032,51.89046,0.019889,3.155203
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.016872,2.676064,0.002407,61.645477,0.021564,3.418016
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_studyarea,0,0.015669,2.485524,0.002164,55.335785,0.019925,3.158621
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_studyarea,1,0.015071,2.384594,0.001988,50.43633,0.019089,3.019511
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_studyarea,2,0.017379,2.7564,0.002266,57.966713,0.021787,3.45421
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_studyarea,3,0.017123,2.714446,0.002414,61.823597,0.021723,3.44264
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_registered_studyarea,4,0.015846,2.507146,0.002186,55.344585,0.02017,3.189911
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_studyarea,0,0.015709,2.489512,0.002108,53.66457,0.020091,3.183152
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_studyarea,1,0.016944,2.691101,0.002509,64.4796,0.021464,3.407243
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_studyarea,2,0.015151,2.400076,0.001963,49.968212,0.019457,3.081514
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_studyarea,3,0.017222,2.732726,0.00252,64.639336,0.021788,3.456015
occrate_avgocc_coursenumber_dow_tutorium_test_cancelled_type_studyarea,4,0.015716,2.491923,0.002197,55.878998,0.020117,3.187432
occrate_avgocc_coursenumber_dow_type,0,0.016527,2.624124,0.002228,56.94712,0.021004,3.334579
occrate_avgocc_coursenumber_dow_type,1,0.016933,2.685054,0.00225,57.2672,0.021412,3.394628
occrate_avgocc_coursenumber_dow_type,2,0.016683,2.647434,0.002181,55.6045,0.021112,3.349654
occrate_avgocc_coursenumber_dow_type,3,0.016833,2.672882,0.002436,62.58534,0.021406,3.398796
occrate_avgocc_coursenumber_dow_type,4,0.016139,2.559824,0.002148,54.80591,0.020703,3.284173
occrate_avgocc_coursenumber_dow_type_lecture,0,0.016913,2.683035,0.002257,57.47332,0.021534,3.415382
occrate_avgocc_coursenumber_dow_type_lecture,1,0.015793,2.507988,0.002074,53.06561,0.020182,3.20501
occrate_avgocc_coursenumber_dow_type_lecture,2,0.016883,2.680416,0.002385,61.171997,0.021449,3.404867
occrate_avgocc_coursenumber_dow_type_lecture,3,0.01593,2.52689,0.002215,56.584087,0.02058,3.266038
occrate_avgocc_coursenumber_dow_type_lecture,4,0.016789,2.661859,0.0023,58.56016,0.02144,3.397885
occrate_avgocc_coursenumber_dow_type_lecture_studyarea,0,0.01727,2.742394,0.002434,62.3468,0.022108,3.510201
occrate_avgocc_coursenumber_dow_type_lecture_studyarea,1,0.01655,2.623236,0.002212,56.07258,0.021161,3.354406
occrate_avgocc_coursenumber_dow_type_lecture_studyarea,2,0.017461,2.769542,0.002528,64.79049,0.022189,3.5186
occrate_avgocc_coursenumber_dow_type_lecture_studyarea,3,0.016343,2.592033,0.002244,56.948204,0.021045,3.335486
occrate_avgocc_coursenumber_dow_type_lecture_studyarea,4,0.016523,2.623277,0.002291,58.51528,0.021173,3.359567
occrate_avgocc_coursenumber_dow_type_registered,0,0.015593,2.472927,0.002045,52.19554,0.020055,3.18054
occrate_avgocc_coursenumber_dow_type_registered,1,0.015654,2.486161,0.002138,54.775093,0.020069,3.18716
occrate_avgocc_coursenumber_dow_type_registered,2,0.016439,2.60977,0.00211,53.87144,0.021061,3.344096
occrate_avgocc_coursenumber_dow_type_registered,3,0.016329,2.590536,0.002056,52.424034,0.020682,3.280835
occrate_avgocc_coursenumber_dow_type_registered,4,0.015342,2.436456,0.001981,50.6702,0.019667,3.123968
occrate_avgocc_coursenumber_dow_type_registered_lecture,0,0.016913,2.684174,0.002393,61.330795,0.021494,3.410871
occrate_avgocc_coursenumber_dow_type_registered_lecture,1,0.015968,2.535748,0.002148,54.956367,0.020561,3.265064
occrate_avgocc_coursenumber_dow_type_registered_lecture,2,0.015822,2.512699,0.002073,52.995373,0.020272,3.217485
occrate_avgocc_coursenumber_dow_type_registered_lecture,3,0.015964,2.530691,0.002166,55.18021,0.020648,3.274198
occrate_avgocc_coursenumber_dow_type_registered_lecture,4,0.016441,2.612157,0.002207,56.52215,0.020893,3.318714
occrate_avgocc_coursenumber_dow_type_registered_lecture_studyarea,0,0.017368,2.753914,0.00241,61.604763,0.021984,3.484512
occrate_avgocc_coursenumber_dow_type_registered_lecture_studyarea,1,0.017574,2.786388,0.002458,62.88155,0.022065,3.496796
occrate_avgocc_coursenumber_dow_type_registered_lecture_studyarea,2,0.016756,2.655513,0.002294,58.17336,0.021584,3.420313
occrate_avgocc_coursenumber_dow_type_registered_lecture_studyarea,3,0.016185,2.564572,0.002148,54.569653,0.020635,3.268326
occrate_avgocc_coursenumber_dow_type_registered_lecture_studyarea,4,0.016213,2.567442,0.002187,55.42487,0.020913,3.310963
occrate_avgocc_coursenumber_dow_type_registered_studyarea,0,0.015848,2.511577,0.002191,55.722107,0.02031,3.217696
occrate_avgocc_coursenumber_dow_type_registered_studyarea,1,0.015876,2.515695,0.002219,56.47626,0.020422,3.234718
occrate_avgocc_coursenumber_dow_type_registered_studyarea,2,0.016014,2.540282,0.002163,55.114223,0.020495,3.249366
occrate_avgocc_coursenumber_dow_type_registered_studyarea,3,0.01623,2.573319,0.002237,57.09624,0.02078,3.29336
occrate_avgocc_coursenumber_dow_type_registered_studyarea,4,0.015628,2.472117,0.002077,52.443974,0.02001,3.164937
occrate_avgocc_coursenumber_dow_type_studyarea,0,0.015963,2.525185,0.002116,53.553677,0.020662,3.26938
occrate_avgocc_coursenumber_dow_type_studyarea,1,0.016174,2.565826,0.002364,60.4277,0.020849,3.306216
occrate_avgocc_coursenumber_dow_type_studyarea,2,0.01568,2.482824,0.002224,56.589333,0.020352,3.223782
occrate_avgocc_coursenumber_dow_type_studyarea,3,0.016637,2.640954,0.002244,57.26988,0.021115,3.350721
occrate_avgocc_coursenumber_dow_type_studyarea,4,0.016454,2.605667,0.002279,57.958725,0.021112,3.344314
occrate_avgocc_coursenumber_exam,0,0.017993,2.86778,0.003104,80.58766,0.023028,3.668402
occrate_avgocc_coursenumber_exam,1,0.017375,2.769864,0.002928,76.0396,0.022446,3.57783
occrate_avgocc_coursenumber_exam,2,0.01869,2.978994,0.003332,86.708885,0.023715,3.778021
occrate_avgocc_coursenumber_exam,3,0.018161,2.89342,0.003065,79.607666,0.023073,3.674809
occrate_avgocc_coursenumber_exam,4,0.017423,2.77659,0.002904,75.383606,0.022364,3.5629
occrate_avgocc_coursenumber_exam_dow,0,0.018824,2.992068,0.003241,82.922104,0.02443,3.879539
occrate_avgocc_coursenumber_exam_dow,1,0.017557,2.798456,0.002908,75.5231,0.022621,3.603181
occrate_avgocc_coursenumber_exam_dow,2,0.017909,2.852168,0.002861,74.01206,0.023009,3.661206
occrate_avgocc_coursenumber_exam_dow,3,0.017724,2.8133,0.002757,70.410835,0.023022,3.653226
occrate_avgocc_coursenumber_exam_dow,4,0.017779,2.830895,0.003002,77.76438,0.022841,3.635157
occrate_avgocc_coursenumber_exam_dow_hod,0,0.01813,2.884078,0.003053,78.59761,0.023362,3.713364
occrate_avgocc_coursenumber_exam_dow_hod,1,0.017792,2.828598,0.002906,74.83768,0.022709,3.608918
occrate_avgocc_coursenumber_exam_dow_hod,2,0.01788,2.845411,0.00302,78.28721,0.022859,3.635769
occrate_avgocc_coursenumber_exam_dow_hod,3,0.018217,2.89629,0.00308,79.39998,0.023616,3.752973
occrate_avgocc_coursenumber_exam_dow_hod,4,0.018681,2.974579,0.003302,85.68633,0.023931,3.809814
occrate_avgocc_coursenumber_exam_dow_hod_lecture,0,0.017846,2.838006,0.002834,73.33157,0.022813,3.626435
occrate_avgocc_coursenumber_exam_dow_hod_lecture,1,0.019211,3.056254,0.003545,90.94388,0.024844,3.948589
occrate_avgocc_coursenumber_exam_dow_hod_lecture,2,0.01815,2.892243,0.003061,79.53922,0.023099,3.679622
occrate_avgocc_coursenumber_exam_dow_hod_lecture,3,0.017513,2.785379,0.002792,72.22077,0.022469,3.572802
occrate_avgocc_coursenumber_exam_dow_hod_lecture,4,0.017294,2.755679,0.002806,72.91503,0.022219,3.538351
occrate_avgocc_coursenumber_exam_dow_hod_lecture_studyarea,0,0.017412,2.767437,0.002452,63.012066,0.022304,3.54566
occrate_avgocc_coursenumber_exam_dow_hod_lecture_studyarea,1,0.017641,2.807075,0.002885,74.45421,0.022485,3.575364
occrate_avgocc_coursenumber_exam_dow_hod_lecture_studyarea,2,0.017819,2.835887,0.002799,72.33,0.022817,3.629481
occrate_avgocc_coursenumber_exam_dow_hod_lecture_studyarea,3,0.016874,2.681293,0.002361,60.530865,0.021424,3.402779
occrate_avgocc_coursenumber_exam_dow_hod_lecture_studyarea,4,0.017911,2.847855,0.002763,71.286064,0.022726,3.612397
occrate_avgocc_coursenumber_exam_dow_hod_registered,0,0.018259,2.907647,0.003257,84.133064,0.02349,3.737814
occrate_avgocc_coursenumber_exam_dow_hod_registered,1,0.017637,2.805837,0.002905,75.12954,0.022926,3.644223
occrate_avgocc_coursenumber_exam_dow_hod_registered,2,0.017599,2.801018,0.003041,78.75225,0.022665,3.604284
occrate_avgocc_coursenumber_exam_dow_hod_registered,3,0.01827,2.908725,0.003151,81.67852,0.023299,3.707716
occrate_avgocc_coursenumber_exam_dow_hod_registered,4,0.017195,2.734731,0.002954,76.38945,0.022487,3.575498
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture,0,0.01698,2.702223,0.002615,67.75432,0.021739,3.458626
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture,1,0.018334,2.91859,0.003206,83.019104,0.023596,3.755182
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture,2,0.017211,2.736264,0.002778,71.51521,0.022152,3.519393
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture,3,0.017415,2.768774,0.002843,73.34755,0.022615,3.594591
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture,4,0.01685,2.681202,0.002683,69.57254,0.021799,3.468339
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture_studyarea,0,0.01679,2.667899,0.002549,65.469925,0.021661,3.44076
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture_studyarea,1,0.017117,2.720569,0.002398,61.674713,0.021688,3.446395
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture_studyarea,2,0.017584,2.790624,0.00265,67.747696,0.022527,3.574144
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture_studyarea,3,0.017631,2.798285,0.002771,71.197464,0.02264,3.593674
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture_studyarea,4,0.017455,2.767722,0.002462,63.046158,0.022269,3.530046
occrate_avgocc_coursenumber_exam_dow_hod_registered_studyarea,0,0.01696,2.693337,0.002509,64.450066,0.021935,3.483036
occrate_avgocc_coursenumber_exam_dow_hod_registered_studyarea,1,0.018059,2.874413,0.002813,72.789055,0.023052,3.668147
occrate_avgocc_coursenumber_exam_dow_hod_registered_studyarea,2,0.017503,2.782168,0.002678,69.02344,0.022526,3.579214
occrate_avgocc_coursenumber_exam_dow_hod_registered_studyarea,3,0.018143,2.889245,0.002918,75.47655,0.022827,3.632854
occrate_avgocc_coursenumber_exam_dow_hod_registered_studyarea,4,0.016994,2.700066,0.002475,63.65292,0.021863,3.473102
occrate_avgocc_coursenumber_exam_dow_hod_studyarea,0,0.016206,2.579658,0.002565,66.274994,0.021092,3.356249
occrate_avgocc_coursenumber_exam_dow_hod_studyarea,1,0.017537,2.789858,0.002767,71.46056,0.022273,3.541693
occrate_avgocc_coursenumber_exam_dow_hod_studyarea,2,0.017215,2.73504,0.00258,66.235435,0.022218,3.528867
occrate_avgocc_coursenumber_exam_dow_hod_studyarea,3,0.018048,2.869161,0.002819,72.68139,0.023148,3.678954
occrate_avgocc_coursenumber_exam_dow_hod_studyarea,4,0.017992,2.853665,0.002644,67.73281,0.022736,3.606474
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled,0,0.018657,2.974394,0.003278,85.15143,0.023958,3.817282
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled,1,0.017152,2.727593,0.002771,71.60182,0.022277,3.540906
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled,2,0.018388,2.921539,0.003134,80.21604,0.023593,3.744638
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled,3,0.017085,2.720394,0.002686,69.52478,0.022104,3.516706
