in_support_count,out_support_count,sensor_one_support_count,sensor_two_support_count,room_id,door_id,event_type,datetime
2,0,29,32,0,1,1,2024-06-25 15:30:04
9,0,92,109,0,1,1,2024-06-25 15:42:01
10,0,38,36,0,1,1,2024-06-25 15:45:27
0,8,22,21,0,1,0,2024-06-25 15:50:48
32,0,108,129,0,1,1,2024-06-25 15:50:55
0,6,34,38,0,1,0,2024-06-25 15:56:46
0,6,21,21,0,0,0,2024-06-25 16:12:52
0,4,34,30,0,0,0,2024-06-25 16:13:03
0,13,62,62,0,0,0,2024-06-25 16:13:28
0,11,30,39,0,0,0,2024-06-25 16:13:41
0,3,30,31,0,1,0,2024-06-25 16:13:52
0,1,65,65,0,1,0,2024-06-25 16:14:08
0,3,34,39,0,0,0,2024-06-25 16:18:03
0,6,21,21,0,0,0,2024-06-25 16:18:41
0,8,65,72,0,1,0,2024-06-25 16:19:43
0,7,46,45,0,0,0,2024-06-25 16:20:02
0,5,32,29,0,0,0,2024-06-25 16:20:21
0,7,32,32,0,0,0,2024-06-25 16:24:50
0,4,23,21,0,0,0,2024-06-25 16:28:06
0,4,18,15,0,0,0,2024-06-25 16:29:03
0,8,31,30,0,0,0,2024-06-25 16:29:16
0,5,73,74,0,1,0,2024-06-25 16:29:29
0,10,48,53,0,1,0,2024-06-25 16:30:26
0,16,83,99,0,1,0,2024-06-25 16:30:46
0,4,32,33,0,1,0,2024-06-25 16:30:47
0,6,65,45,0,0,0,2024-06-25 16:31:05
0,10,68,56,0,0,0,2024-06-25 16:33:20
23,0,41,27,0,0,1,2024-06-25 16:33:32
0,3,40,38,0,1,0,2024-06-25 16:39:12
0,7,15,13,0,0,0,2024-06-25 16:39:14
0,7,23,21,0,0,0,2024-06-25 16:39:15
0,16,40,38,0,0,0,2024-06-25 16:39:20
0,6,21,23,0,0,0,2024-06-25 16:39:44
0,8,22,24,0,0,0,2024-06-25 16:39:46
0,5,88,81,0,0,0,2024-06-25 16:39:48
0,10,45,37,0,0,0,2024-06-25 16:39:50
0,12,38,36,0,0,0,2024-06-25 16:39:51
0,18,32,37,0,0,0,2024-06-25 16:39:53
1,0,36,24,0,0,1,2024-06-25 16:40:07
0,12,47,54,0,1,0,2024-06-25 16:40:19
0,3,37,38,0,1,0,2024-06-25 16:40:20
0,6,55,60,0,1,0,2024-06-25 16:40:32
0,3,32,23,0,0,0,2024-06-25 16:40:40
0,6,24,23,0,0,0,2024-06-25 16:40:47
0,5,23,20,0,0,0,2024-06-25 16:40:49
0,5,110,109,0,1,0,2024-06-25 16:41:34
0,7,25,23,0,0,0,2024-06-25 16:41:50
0,7,23,22,0,0,0,2024-06-25 16:42:05
0,3,36,25,0,0,0,2024-06-25 16:42:13
20,0,36,31,0,0,1,2024-06-25 16:42:18
0,9,69,76,0,1,0,2024-06-25 16:43:19
0,5,35,40,0,1,0,2024-06-25 16:45:23
0,11,70,77,0,1,0,2024-06-25 16:46:17
0,17,38,47,0,1,0,2024-06-25 16:46:40
0,9,12,11,0,1,0,2024-06-25 16:46:40
0,6,38,35,0,0,0,2024-06-25 16:48:31
0,8,33,32,0,0,0,2024-06-25 16:48:52
0,6,41,38,0,0,0,2024-06-25 16:49:09
0,7,23,22,0,0,0,2024-06-25 16:49:11
0,3,52,54,0,1,0,2024-06-25 16:49:16
0,19,50,98,0,1,0,2024-06-25 16:50:32
0,17,47,58,0,1,0,2024-06-25 16:50:38
0,6,18,18,0,0,0,2024-06-25 16:50:44
0,5,31,26,0,0,0,2024-06-25 16:50:47
0,6,52,53,0,1,0,2024-06-25 16:51:12
0,23,67,48,0,0,0,2024-06-25 16:51:22
0,12,61,30,0,0,0,2024-06-25 16:59:55
0,26,98,102,0,0,0,2024-06-25 17:00:00
0,6,39,44,0,1,0,2024-06-25 17:00:01
0,13,62,55,0,0,0,2024-06-25 17:00:26
0,21,57,62,0,0,0,2024-06-25 17:00:37
0,4,26,27,0,1,0,2024-06-25 17:00:50
0,3,23,24,0,1,0,2024-06-25 17:00:53
0,25,162,152,0,0,0,2024-06-25 17:00:57
0,16,111,129,0,1,0,2024-06-25 17:01:05
0,4,19,169,0,1,0,2024-06-25 17:01:08
11,0,133,42,0,1,1,2024-06-25 17:01:09
13,0,44,22,0,1,1,2024-06-25 17:01:10
0,5,33,39,0,1,0,2024-06-25 17:01:12
0,7,41,45,0,1,0,2024-06-25 17:01:13
0,45,103,145,0,1,0,2024-06-25 17:01:21
0,6,43,44,0,1,0,2024-06-25 17:01:24
0,69,151,170,0,0,0,2024-06-25 17:01:29
0,20,77,72,0,0,0,2024-06-25 17:01:35
0,6,63,64,0,1,0,2024-06-25 17:01:39
0,96,130,214,0,1,0,2024-06-25 17:01:59
0,12,38,46,0,1,0,2024-06-25 17:02:45
22,0,92,83,0,0,1,2024-06-25 17:03:08
22,0,142,140,0,0,1,2024-06-25 17:03:11
7,0,79,81,0,1,1,2024-06-25 17:03:12
8,0,94,98,0,1,1,2024-06-25 17:03:13
14,0,129,132,0,1,1,2024-06-25 17:03:15
12,0,85,84,0,1,1,2024-06-25 17:03:17
18,0,111,113,0,1,1,2024-06-25 17:03:19
11,0,58,60,0,1,1,2024-06-25 17:03:20
22,0,171,167,0,1,1,2024-06-25 17:03:24
9,0,255,253,0,1,1,2024-06-25 17:03:27
12,0,145,144,0,1,1,2024-06-25 17:03:29
22,0,309,292,0,1,1,2024-06-25 17:03:34
38,0,87,107,0,1,1,2024-06-25 17:03:36
0,0,564,573,0,1,1,2024-06-25 17:03:47
33,0,164,165,0,1,1,2024-06-25 17:03:50
18,0,116,109,0,1,1,2024-06-25 17:03:55
67,0,78,120,0,1,1,2024-06-25 17:03:58
0,0,478,732,0,1,1,2024-06-25 17:04:05
24,0,192,180,0,1,1,2024-06-25 17:04:08
22,0,118,118,0,1,1,2024-06-25 17:04:10
12,0,225,235,0,1,1,2024-06-25 17:04:13
7,0,125,155,0,1,1,2024-06-25 17:04:16
18,0,152,174,0,1,1,2024-06-25 17:04:18
26,0,267,253,0,1,1,2024-06-25 17:04:24
4,0,26,30,0,1,1,2024-06-25 17:05:12
5,0,28,26,0,1,1,2024-06-25 17:05:43
13,0,43,40,0,1,1,2024-06-25 17:05:44
4,0,41,42,0,1,1,2024-06-25 17:09:46
9,0,45,46,0,1,1,2024-06-25 17:11:29
9,0,53,53,0,1,1,2024-06-25 17:11:31
2,0,23,26,0,1,1,2024-06-25 17:11:33
0,4,32,33,0,1,0,2024-06-25 17:15:15
7,0,68,71,0,1,1,2024-06-25 17:15:19
0,8,42,47,0,1,0,2024-06-25 17:51:11
0,2,43,36,0,1,0,2024-06-25 17:51:12
0,8,40,42,0,1,0,2024-06-25 17:53:56
0,28,54,65,0,0,0,2024-06-25 17:54:03
0,8,36,31,0,0,0,2024-06-25 17:54:05
0,9,86,87,0,0,0,2024-06-25 17:55:01
0,35,117,130,0,0,0,2024-06-25 17:55:11
0,20,67,68,0,0,0,2024-06-25 17:55:50
0,23,74,87,0,0,0,2024-06-25 17:55:59
0,22,60,62,0,0,0,2024-06-25 17:56:20
0,16,56,64,0,0,0,2024-06-25 17:56:39
0,9,35,30,0,0,0,2024-06-25 17:56:42
0,13,39,36,0,0,0,2024-06-25 17:57:05
0,11,30,27,0,0,0,2024-06-25 17:57:06
0,14,74,83,0,1,0,2024-06-25 17:57:44
0,7,62,70,0,1,0,2024-06-25 17:58:06
0,23,50,48,0,0,0,2024-06-25 17:59:28
0,4,30,30,0,1,0,2024-06-25 18:00:52
0,7,26,30,0,1,0,2024-06-25 18:00:53
0,4,23,25,0,1,0,2024-06-25 18:00:55
0,3,21,31,0,1,0,2024-06-25 18:00:56
38,0,11,42,0,1,1,2024-06-25 18:00:57
0,7,45,47,0,1,0,2024-06-25 18:01:19
0,4,47,49,0,1,0,2024-06-25 18:01:21
0,3,24,24,0,1,0,2024-06-25 18:01:24
7,0,46,45,0,1,1,2024-06-25 18:01:28
0,13,82,91,0,1,0,2024-06-25 18:01:32
0,39,14,44,0,1,0,2024-06-25 18:01:34
0,16,76,46,0,1,0,2024-06-25 18:01:34
0,7,32,33,0,1,0,2024-06-25 18:01:35
0,6,24,24,0,1,0,2024-06-25 18:01:38
0,6,21,22,0,1,0,2024-06-25 18:01:41
0,2,33,31,0,1,0,2024-06-25 18:01:45
0,89,108,184,0,0,0,2024-06-25 18:01:45
0,18,47,57,0,0,0,2024-06-25 18:01:47
0,4,17,25,0,1,0,2024-06-25 18:01:47
0,17,33,38,0,1,0,2024-06-25 18:01:55
0,17,88,103,0,1,0,2024-06-25 18:01:56
3,0,75,77,0,1,1,2024-06-25 18:02:00
0,12,67,81,0,1,0,2024-06-25 18:02:13
0,33,78,97,0,0,0,2024-06-25 18:03:17
0,16,83,93,0,1,0,2024-06-25 18:04:06
6,0,122,145,0,1,1,2024-06-25 18:04:13
4,0,34,35,0,1,1,2024-06-25 18:08:12
2,0,42,45,0,1,1,2024-06-25 18:08:13
0,8,44,43,0,1,0,2024-06-25 18:35:06
0,5,29,31,0,1,0,2024-06-25 18:35:07
0,9,53,62,0,0,0,2024-06-25 18:42:23
0,13,58,54,0,0,0,2024-06-25 18:42:25
0,55,74,108,0,0,0,2024-06-25 18:45:21
0,24,77,87,0,0,0,2024-06-25 18:47:38
0,6,41,37,0,0,0,2024-06-25 18:50:22
0,29,71,88,0,0,0,2024-06-25 18:53:57
0,7,39,37,0,0,0,2024-06-25 18:54:00
0,16,58,58,0,0,0,2024-06-25 18:55:08
0,5,58,46,0,0,0,2024-06-25 18:55:10
15,0,32,39,1,0,1,2024-06-26 07:39:45
8,0,50,47,1,0,1,2024-06-26 07:50:36
10,0,46,37,1,0,1,2024-06-26 07:55:08
14,0,42,33,0,0,1,2024-06-26 07:55:08
13,0,15,90,1,0,1,2024-06-26 07:55:09
18,0,49,74,1,0,1,2024-06-26 07:55:14
0,15,30,34,1,0,0,2024-06-26 07:56:17
0,6,15,16,1,0,0,2024-06-26 07:56:26
0,4,17,15,1,0,0,2024-06-26 07:56:29
10,0,34,32,1,0,1,2024-06-26 07:58:11
29,0,502,468,0,1,1,2024-06-26 08:01:06
4,0,36,40,0,1,1,2024-06-26 08:01:23
5,0,26,26,0,1,1,2024-06-26 08:02:41
9,0,45,43,1,0,1,2024-06-26 08:03:22
16,0,36,78,1,0,1,2024-06-26 08:04:38
0,39,51,76,1,0,0,2024-06-26 08:04:50
16,0,37,53,1,0,1,2024-06-26 08:05:23
13,0,52,54,1,0,1,2024-06-26 08:05:34
0,14,35,34,1,0,0,2024-06-26 08:05:35
0,10,41,36,1,0,0,2024-06-26 08:05:50
20,0,58,50,1,0,1,2024-06-26 08:06:22
31,0,91,108,1,0,1,2024-06-26 08:06:24
19,0,57,60,1,0,1,2024-06-26 08:08:28
17,0,48,51,1,0,1,2024-06-26 08:08:31
19,0,53,47,1,0,1,2024-06-26 08:08:43
10,0,28,30,1,0,1,2024-06-26 08:08:46
12,0,26,25,1,0,1,2024-06-26 08:08:48
9,0,26,30,1,0,1,2024-06-26 08:09:02
10,0,35,34,1,0,1,2024-06-26 08:09:10
18,0,64,58,1,0,1,2024-06-26 08:09:12
13,0,42,48,1,0,1,2024-06-26 08:09:17
14,0,74,76,1,0,1,2024-06-26 08:09:33
0,3,38,31,1,0,0,2024-06-26 08:09:35
5,0,25,26,0,1,1,2024-06-26 08:10:18
5,0,19,21,1,0,1,2024-06-26 08:10:34
21,0,34,25,1,0,1,2024-06-26 08:10:35
9,0,26,26,1,0,1,2024-06-26 08:10:36
0,6,36,30,1,0,0,2024-06-26 08:10:39
0,4,33,28,1,0,0,2024-06-26 08:10:44
11,0,45,41,1,0,1,2024-06-26 08:10:52
19,0,46,42,1,0,1,2024-06-26 08:10:55
11,0,27,25,1,0,1,2024-06-26 08:11:10
6,0,22,28,1,0,1,2024-06-26 08:11:12
9,0,42,54,1,0,1,2024-06-26 08:11:46
25,0,46,36,1,0,1,2024-06-26 08:12:02
9,0,35,29,1,0,1,2024-06-26 08:12:22
21,0,44,36,1,0,1,2024-06-26 08:12:40
14,0,58,57,1,0,1,2024-06-26 08:12:53
22,0,48,77,1,0,1,2024-06-26 08:13:12
0,43,111,174,1,0,0,2024-06-26 08:13:16
0,7,18,18,1,0,0,2024-06-26 08:13:45
6,0,22,25,1,0,1,2024-06-26 08:14:24
9,0,26,31,1,0,1,2024-06-26 08:14:25
11,0,32,30,1,0,1,2024-06-26 08:14:37
8,0,30,34,1,0,1,2024-06-26 08:14:39
10,0,52,55,1,0,1,2024-06-26 08:14:56
17,0,54,46,1,0,1,2024-06-26 08:15:03
7,0,54,65,1,0,1,2024-06-26 08:15:04
16,0,34,23,1,0,1,2024-06-26 08:15:42
15,0,32,24,1,0,1,2024-06-26 08:15:49
14,0,37,43,1,0,1,2024-06-26 08:16:44
11,0,42,38,1,0,1,2024-06-26 08:16:48
13,0,34,29,1,0,1,2024-06-26 08:16:54
16,0,39,32,1,0,1,2024-06-26 08:16:57
8,0,40,34,1,0,1,2024-06-26 08:17:00
17,0,33,22,1,0,1,2024-06-26 08:17:06
7,0,21,26,1,0,1,2024-06-26 08:17:07
19,0,41,37,1,0,1,2024-06-26 08:17:10
17,0,48,52,1,0,1,2024-06-26 08:17:16
6,0,46,46,1,0,1,2024-06-26 08:17:18
18,0,53,59,1,0,1,2024-06-26 08:17:28
0,2,28,22,1,0,0,2024-06-26 08:17:39
9,0,27,24,1,0,1,2024-06-26 08:17:42
0,6,21,19,1,0,0,2024-06-26 08:17:49
15,0,42,49,1,0,1,2024-06-26 08:17:59
11,0,32,34,1,0,1,2024-06-26 08:18:09
0,9,15,18,1,0,0,2024-06-26 08:18:58
4,0,34,40,1,0,1,2024-06-26 08:19:11
11,0,35,39,1,0,1,2024-06-26 08:19:12
12,0,44,45,1,0,1,2024-06-26 08:19:13
10,0,53,52,0,0,1,2024-06-26 08:19:39
13,0,32,27,1,0,1,2024-06-26 08:20:26
11,0,24,26,1,0,1,2024-06-26 08:20:36
15,0,54,51,1,0,1,2024-06-26 08:20:45
0,4,23,19,1,0,0,2024-06-26 08:20:52
17,0,33,27,1,0,1,2024-06-26 08:20:54
8,0,27,26,1,0,1,2024-06-26 08:21:35
9,0,36,40,0,1,1,2024-06-26 08:22:25
0,6,145,171,1,0,0,2024-06-26 08:22:30
7,0,24,22,1,0,1,2024-06-26 08:22:37
17,0,57,48,1,0,1,2024-06-26 08:23:13
4,0,30,36,0,1,1,2024-06-26 08:23:24
8,0,51,50,1,0,1,2024-06-26 08:23:25
23,0,37,31,1,0,1,2024-06-26 08:23:26
18,0,40,29,1,0,1,2024-06-26 08:24:41
19,0,49,63,1,0,1,2024-06-26 08:24:43
9,0,29,28,1,0,1,2024-06-26 08:24:45
14,0,35,28,0,0,1,2024-06-26 08:25:00
11,0,38,37,1,0,1,2024-06-26 08:25:21
0,4,22,18,1,0,0,2024-06-26 08:25:30
20,0,317,396,1,0,1,2024-06-26 08:26:50
14,0,36,33,0,0,1,2024-06-26 08:26:59
0,17,221,201,1,0,0,2024-06-26 08:27:06
0,10,295,237,1,0,0,2024-06-26 08:27:13
0,0,282,290,1,0,0,2024-06-26 08:27:16
0,6,28,32,0,1,0,2024-06-26 08:27:44
0,14,290,313,1,0,0,2024-06-26 08:28:08
18,0,47,148,1,0,1,2024-06-26 08:28:12
0,2,37,43,0,1,0,2024-06-26 08:29:05
6,0,40,37,0,1,1,2024-06-26 08:32:02
0,19,51,46,1,0,0,2024-06-26 08:32:21
9,0,33,30,0,0,1,2024-06-26 08:32:55
20,0,70,67,1,0,1,2024-06-26 08:33:21
14,0,128,139,1,0,1,2024-06-26 08:33:23
0,13,46,38,1,0,0,2024-06-26 08:34:36
0,72,199,283,1,0,0,2024-06-26 08:35:29
18,0,39,53,1,0,1,2024-06-26 08:35:30
0,18,43,43,1,1,0,2024-06-26 08:35:37
4,0,21,27,1,1,1,2024-06-26 08:35:48
0,16,227,255,1,1,0,2024-06-26 08:35:52
0,20,90,100,1,0,0,2024-06-26 08:37:04
27,0,285,266,1,0,1,2024-06-26 08:37:15
0,8,42,35,1,0,0,2024-06-26 08:37:31
11,0,135,136,1,0,1,2024-06-26 08:37:35
0,5,21,21,1,0,0,2024-06-26 08:37:39
0,0,155,390,1,0,0,2024-06-26 08:38:27
0,4,15,15,1,0,0,2024-06-26 08:38:31
12,0,45,42,1,0,1,2024-06-26 08:38:32
7,0,26,24,1,0,1,2024-06-26 08:38:59
0,8,169,209,1,0,0,2024-06-26 08:39:48
0,7,36,35,1,0,0,2024-06-26 08:39:51
0,3,20,18,1,0,0,2024-06-26 08:40:40
0,6,21,18,1,0,0,2024-06-26 08:40:53
0,7,25,29,0,1,0,2024-06-26 08:44:48
2,0,38,40,0,1,1,2024-06-26 08:46:01
4,0,25,25,0,1,1,2024-06-26 08:51:36
0,9,24,22,0,1,0,2024-06-26 09:17:01
0,11,48,43,1,1,0,2024-06-26 09:25:49
0,1,32,44,1,0,0,2024-06-26 09:27:26
0,4,15,14,1,0,0,2024-06-26 09:27:47
0,6,21,19,0,0,0,2024-06-26 09:28:11
0,3,26,24,0,0,0,2024-06-26 09:28:12
0,7,207,238,1,0,0,2024-06-26 09:28:29
0,9,357,376,1,0,0,2024-06-26 09:30:35
7,0,39,33,1,0,1,2024-06-26 09:39:14
0,4,53,60,1,0,0,2024-06-26 09:40:09
9,0,156,122,1,0,1,2024-06-26 09:40:11
9,0,94,92,1,0,1,2024-06-26 09:40:13
0,13,29,33,1,0,0,2024-06-26 09:42:08
14,0,69,76,0,1,1,2024-06-26 09:47:22
0,8,47,43,0,1,0,2024-06-26 09:47:33
0,4,26,25,1,0,0,2024-06-26 09:54:50
27,0,65,76,1,0,1,2024-06-26 09:54:56
0,80,125,186,1,0,0,2024-06-26 09:55:16
0,10,65,60,1,0,0,2024-06-26 09:56:09
0,23,81,83,1,0,0,2024-06-26 09:56:39
0,16,96,87,1,0,0,2024-06-26 09:57:08
0,4,27,24,1,0,0,2024-06-26 09:57:11
0,23,57,61,1,0,0,2024-06-26 09:57:31
0,11,42,35,1,0,0,2024-06-26 09:57:34
0,22,21,37,1,0,0,2024-06-26 09:57:37
0,18,46,48,1,0,0,2024-06-26 09:58:22
0,5,32,25,1,0,0,2024-06-26 09:58:23
0,15,31,33,1,0,0,2024-06-26 09:58:28
0,5,48,39,1,0,0,2024-06-26 09:58:31
0,20,66,53,1,0,0,2024-06-26 09:58:38
0,32,62,75,1,0,0,2024-06-26 09:58:53
0,4,25,19,0,0,0,2024-06-26 09:59:18
0,10,17,21,0,0,0,2024-06-26 09:59:20
0,25,35,42,1,0,0,2024-06-26 09:59:56
0,18,47,43,1,0,0,2024-06-26 10:00:11
0,11,44,42,1,0,0,2024-06-26 10:00:14
0,7,63,19,1,0,0,2024-06-26 10:00:21
0,34,32,32,1,0,0,2024-06-26 10:00:23
0,3,18,18,0,1,0,2024-06-26 10:00:29
0,10,79,67,1,0,0,2024-06-26 10:00:36
0,9,20,22,0,1,0,2024-06-26 10:00:38
0,20,88,92,1,0,0,2024-06-26 10:01:37
0,9,51,62,1,0,0,2024-06-26 10:01:41
0,6,66,41,1,0,0,2024-06-26 10:01:50
0,11,22,27,1,0,0,2024-06-26 10:01:53
0,5,27,26,1,0,0,2024-06-26 10:01:55
0,9,33,26,1,0,0,2024-06-26 10:01:59
0,6,33,27,1,0,0,2024-06-26 10:02:00
0,21,76,73,1,0,0,2024-06-26 10:02:18
0,9,44,44,1,0,0,2024-06-26 10:02:21
0,9,33,30,0,0,0,2024-06-26 10:02:28
0,8,32,34,0,1,0,2024-06-26 10:02:30
0,7,42,54,0,1,0,2024-06-26 10:02:32
0,4,48,37,0,0,0,2024-06-26 10:02:32
0,21,153,74,1,0,0,2024-06-26 10:02:34
7,0,33,29,0,1,1,2024-06-26 10:02:41
5,0,35,43,0,1,1,2024-06-26 10:02:42
0,17,79,79,1,0,0,2024-06-26 10:02:43
6,0,84,83,0,1,1,2024-06-26 10:02:44
4,0,53,46,0,1,1,2024-06-26 10:02:45
0,4,87,71,1,0,0,2024-06-26 10:02:45
0,10,20,63,1,0,0,2024-06-26 10:02:46
35,0,34,31,1,0,1,2024-06-26 10:02:47
0,1,163,169,0,1,1,2024-06-26 10:02:48
0,20,28,36,1,0,0,2024-06-26 10:02:49
0,8,25,21,1,0,0,2024-06-26 10:02:50
20,0,101,95,0,1,1,2024-06-26 10:02:50
15,0,72,146,0,1,1,2024-06-26 10:02:52
32,0,84,79,0,0,1,2024-06-26 10:02:53
0,9,23,24,1,0,0,2024-06-26 10:02:53
47,0,145,115,0,1,1,2024-06-26 10:02:54
24,0,99,87,0,1,1,2024-06-26 10:02:56
0,0,101,121,0,1,1,2024-06-26 10:02:58
13,0,50,45,0,0,1,2024-06-26 10:03:01
23,0,140,147,0,1,1,2024-06-26 10:03:01
0,16,82,49,1,0,0,2024-06-26 10:03:03
0,9,37,37,1,0,0,2024-06-26 10:03:04
0,4,58,50,1,0,0,2024-06-26 10:03:05
17,0,337,347,0,1,1,2024-06-26 10:03:05
0,13,37,41,1,0,0,2024-06-26 10:03:06
0,7,19,19,1,0,0,2024-06-26 10:03:09
25,0,291,272,0,1,1,2024-06-26 10:03:09
50,0,91,190,0,1,1,2024-06-26 10:03:12
0,0,85,90,0,1,1,2024-06-26 10:03:15
39,0,204,182,0,1,1,2024-06-26 10:03:19
0,2,25,35,1,0,0,2024-06-26 10:03:20
0,4,29,28,1,0,0,2024-06-26 10:03:21
6,0,123,36,0,1,1,2024-06-26 10:03:21
17,0,52,70,1,0,1,2024-06-26 10:03:27
0,6,31,33,1,0,0,2024-06-26 10:03:35
0,5,38,37,1,0,0,2024-06-26 10:03:39
0,3,28,26,1,0,0,2024-06-26 10:03:40
0,5,18,18,1,0,0,2024-06-26 10:03:41
0,4,23,24,1,0,0,2024-06-26 10:03:51
6,0,33,33,0,1,1,2024-06-26 10:03:54
0,19,39,50,1,0,0,2024-06-26 10:04:08
43,0,56,69,1,0,1,2024-06-26 10:04:16
0,4,15,13,1,0,0,2024-06-26 10:04:27
0,5,32,29,1,0,0,2024-06-26 10:04:29
0,4,22,27,0,0,0,2024-06-26 10:04:33
0,3,32,38,0,1,0,2024-06-26 10:05:40
0,6,22,21,0,0,0,2024-06-26 10:05:52
0,10,25,26,0,1,0,2024-06-26 10:06:16
9,0,27,26,0,0,1,2024-06-26 10:06:41
5,0,36,37,0,1,1,2024-06-26 10:07:04
0,10,142,106,1,1,0,2024-06-26 10:07:35
0,14,59,64,1,1,0,2024-06-26 10:07:38
18,0,34,22,0,0,1,2024-06-26 10:07:41
13,0,38,33,1,0,1,2024-06-26 10:07:55
9,0,40,45,0,1,1,2024-06-26 10:08:15
0,11,25,28,1,0,0,2024-06-26 10:09:15
6,0,65,42,1,0,1,2024-06-26 10:09:20
6,0,27,29,0,1,1,2024-06-26 10:09:46
3,0,23,27,0,1,1,2024-06-26 10:10:07
15,0,43,45,0,1,1,2024-06-26 10:10:53
11,0,46,40,0,1,1,2024-06-26 10:11:00
6,0,33,34,0,1,1,2024-06-26 10:12:33
36,0,238,227,1,0,1,2024-06-26 10:13:25
0,12,22,26,1,0,0,2024-06-26 10:13:27
5,0,25,26,0,1,1,2024-06-26 10:13:33
20,0,45,43,0,1,1,2024-06-26 10:13:34
7,0,20,20,1,0,1,2024-06-26 10:13:46
3,0,27,30,1,0,1,2024-06-26 10:14:14
8,0,35,40,1,0,1,2024-06-26 10:14:15
9,0,22,29,1,0,1,2024-06-26 10:14:16
0,3,23,24,0,1,0,2024-06-26 10:14:24
7,0,21,21,1,0,1,2024-06-26 10:15:13
39,0,99,74,0,1,1,2024-06-26 10:15:41
0,6,83,77,0,1,0,2024-06-26 10:15:45
5,0,39,38,0,1,1,2024-06-26 10:16:29
0,4,24,22,1,0,0,2024-06-26 10:16:40
6,0,25,26,1,0,1,2024-06-26 10:16:53
6,0,18,16,1,0,1,2024-06-26 10:18:22
5,0,27,34,0,1,1,2024-06-26 10:26:17
5,0,23,21,0,1,1,2024-06-26 10:34:02
0,6,32,32,0,1,0,2024-06-26 10:36:27
0,6,40,44,0,1,0,2024-06-26 10:38:23
0,11,43,40,0,0,0,2024-06-26 10:38:31
0,4,25,23,0,1,0,2024-06-26 10:43:28
0,4,34,31,0,0,0,2024-06-26 10:47:52
0,5,21,21,0,1,0,2024-06-26 10:49:13
0,6,20,22,0,1,0,2024-06-26 10:49:39
0,2,32,31,0,1,0,2024-06-26 10:50:15
0,10,39,42,0,0,0,2024-06-26 10:51:43
0,3,20,22,0,1,0,2024-06-26 10:52:14
0,11,25,33,0,1,0,2024-06-26 10:53:06
0,15,29,31,0,0,0,2024-06-26 10:53:39
0,10,24,31,0,0,0,2024-06-26 10:54:15
0,5,30,33,0,1,0,2024-06-26 10:54:47
0,6,18,16,0,0,0,2024-06-26 10:54:49
0,10,47,47,0,0,0,2024-06-26 10:55:43
0,0,34,29,0,1,0,2024-06-26 10:55:56
0,16,61,68,0,1,0,2024-06-26 10:56:03
0,5,26,27,0,1,0,2024-06-26 10:56:29
0,6,23,24,0,1,0,2024-06-26 10:56:34
0,9,28,33,0,1,0,2024-06-26 10:56:47
0,6,32,35,0,1,0,2024-06-26 10:57:31
0,10,28,35,0,1,0,2024-06-26 10:57:57
0,8,31,35,0,0,0,2024-06-26 10:58:08
0,10,51,53,0,0,0,2024-06-26 10:58:50
0,19,60,67,0,0,0,2024-06-26 10:59:38
0,4,27,22,0,0,0,2024-06-26 11:00:01
0,10,283,54,0,1,0,2024-06-26 11:00:37
0,8,35,30,0,0,0,2024-06-26 11:00:55
0,8,24,26,1,0,0,2024-06-26 11:02:02
0,2,16,20,0,1,0,2024-06-26 11:03:17
0,8,40,40,0,1,0,2024-06-26 11:03:24
0,3,20,20,0,1,0,2024-06-26 11:03:31
0,8,24,23,0,1,0,2024-06-26 11:04:08
8,0,27,23,1,0,1,2024-06-26 11:04:42
0,11,19,23,1,0,0,2024-06-26 11:04:48
0,9,39,38,0,0,0,2024-06-26 11:04:49
16,0,72,138,1,0,1,2024-06-26 11:04:53
0,15,34,34,1,0,0,2024-06-26 11:05:11
0,4,19,20,0,1,0,2024-06-26 11:05:25
0,8,56,40,1,0,0,2024-06-26 11:06:46
0,1,77,94,1,0,0,2024-06-26 11:07:20
0,7,42,40,0,0,0,2024-06-26 11:08:25
58,0,256,236,1,0,1,2024-06-26 11:09:33
10,0,39,34,0,1,1,2024-06-26 11:14:16
0,4,30,28,0,1,0,2024-06-26 11:14:33
0,4,26,28,0,1,0,2024-06-26 11:16:22
0,7,25,27,0,1,0,2024-06-26 11:16:40
6,0,29,27,0,1,1,2024-06-26 11:16:43
0,7,24,24,0,1,0,2024-06-26 11:16:46
0,184,29,167,0,1,0,2024-06-26 11:18:47
0,33,37,76,0,1,0,2024-06-26 11:18:48
0,1,24,26,0,1,0,2024-06-26 11:19:01
0,99,46,84,0,1,0,2024-06-26 11:19:09
12,0,13,52,0,1,1,2024-06-26 11:19:19
0,13,62,70,0,1,0,2024-06-26 11:21:32
17,0,80,93,0,1,1,2024-06-26 11:22:08
0,4,25,27,0,1,0,2024-06-26 11:22:55
0,2,28,25,0,1,0,2024-06-26 11:22:59
0,6,40,43,0,1,0,2024-06-26 11:25:00
0,14,30,30,1,0,0,2024-06-26 11:48:55
0,11,30,31,1,0,0,2024-06-26 11:49:00
0,10,52,46,1,0,0,2024-06-26 11:49:03
10,0,170,179,1,0,1,2024-06-26 11:49:17
18,0,79,87,1,0,1,2024-06-26 11:49:19
22,0,65,81,1,0,1,2024-06-26 11:49:21
9,0,38,42,1,0,1,2024-06-26 11:49:23
16,0,154,146,1,0,1,2024-06-26 11:49:25
23,0,67,75,1,0,1,2024-06-26 11:49:26
