datetime,occcount,coursenumber,registered,VL,Mechatronik,B1 - Bachelor 1. Jahr,hod1,hod2,tl,room_id
2024-04-11 12:45:00,2,531.120,102,1,0,0,0.4025,0.0096,18.1,0
2024-04-11 13:00:00,2,531.120,102,1,0,0,0.3706,0.017,17.9,0
2024-04-11 13:15:00,0,531.120,102,1,0,0,0.3393,0.0265,18.3,0
2024-04-11 13:30:00,1,531.120,102,1,0,0,0.3087,0.0381,18.7,0
2024-04-11 13:45:00,11,531.208,76,1,0,0,0.2789,0.0516,19.0,0
2024-04-11 14:00:00,11,531.208,76,1,0,0,0.25,0.067,19.5,0
2024-04-11 14:15:00,11,531.208,76,1,0,0,0.2222,0.0843,19.4,0
2024-04-11 14:30:00,11,531.208,76,1,0,0,0.1956,0.1033,19.2,0
2024-04-11 14:45:00,11,531.208,76,1,0,0,0.1703,0.1241,19.3,0
2024-04-11 15:00:00,11,531.208,76,1,0,0,0.1464,0.1464,19.0,0
2024-04-11 15:15:00,25,531.208,76,1,0,0,0.1241,0.1703,18.8,0
2024-04-11 15:30:00,48,150.004,100,0,0,0,0.1033,0.1956,18.8,0
2024-04-11 15:45:00,53,150.004,100,0,0,0,0.0843,0.2222,19.2,0
2024-04-11 16:00:00,53,150.004,100,0,0,0,0.067,0.25,18.6,0
2024-04-11 16:15:00,53,150.004,100,0,0,0,0.0516,0.2789,18.4,0
2024-04-11 16:30:00,55,150.004,100,0,0,0,0.0381,0.3087,18.0,0
2024-04-11 16:45:00,55,150.004,100,0,0,0,0.0265,0.3393,18.0,0
2024-04-11 17:00:00,32,150.004,100,0,0,0,0.017,0.3706,17.5,0
2024-04-11 17:15:00,45,150.004,100,0,0,0,0.0096,0.4025,17.3,0
2024-04-11 17:30:00,46,150.004,100,0,0,0,0.0043,0.4347,16.7,0
2024-04-11 17:45:00,45,150.004,100,0,0,0,0.0011,0.4673,16.4,0
2024-04-11 18:00:00,44,150.004,100,0,0,0,0.0,0.5,15.9,0
2024-04-11 18:15:00,44,150.004,100,0,0,0,0.0011,0.5327,15.7,0
2024-04-11 18:30:00,0,150.004,100,0,0,0,0.0043,0.5653,15.3,0
2024-04-11 18:45:00,0,150.004,100,0,0,0,0.0096,0.5975,15.1,0
2024-04-11 19:00:00,0,,0,0,0,0,0.017,0.6294,14.7,0
2024-04-11 19:15:00,0,,0,0,0,0,0.0265,0.6607,14.3,0
2024-04-11 19:30:00,0,,0,0,0,0,0.0381,0.6913,13.8,0
2024-04-11 19:45:00,0,,0,0,0,0,0.0516,0.7211,13.6,0
2024-04-11 20:00:00,0,,0,0,0,0,0.067,0.75,13.0,0
2024-04-11 20:15:00,0,,0,0,0,0,0.0843,0.7778,12.8,0
2024-04-11 20:30:00,0,,0,0,0,0,0.1033,0.8044,12.4,0
2024-04-11 20:45:00,0,,0,0,0,0,0.1241,0.8297,12.2,0
2024-04-11 21:00:00,0,,0,0,0,0,0.1464,0.8536,11.6,0
2024-04-11 21:15:00,0,,0,0,0,0,0.1703,0.8759,11.5,0
2024-04-11 21:30:00,0,,0,0,0,0,0.1956,0.8967,11.2,0
2024-04-11 21:45:00,0,,0,0,0,0,0.2222,0.9157,11.1,0
2024-04-11 22:00:00,0,,0,0,0,0,0.25,0.933,10.8,0
2024-04-11 22:15:00,0,,0,0,0,0,0.2789,0.9484,10.8,0
2024-04-11 22:30:00,0,,0,0,0,0,0.3087,0.9619,10.5,0
2024-04-11 22:45:00,0,,0,0,0,0,0.3393,0.9735,10.4,0
2024-04-11 23:00:00,0,,0,0,0,0,0.3706,0.983,10.4,0
2024-04-11 23:15:00,0,,0,0,0,0,0.4025,0.9904,10.3,0
2024-04-11 23:30:00,0,,0,0,0,0,0.4347,0.9957,9.9,0
2024-04-11 23:45:00,0,,0,0,0,0,0.4673,0.9989,9.6,0
2024-04-12 00:00:00,0,,0,0,0,0,0.5,1.0,9.4,0
2024-04-12 00:15:00,0,,0,0,0,0,0.5327,0.9989,9.3,0
2024-04-12 00:30:00,0,,0,0,0,0,0.5653,0.9957,9.1,0
2024-04-12 00:45:00,0,,0,0,0,0,0.5975,0.9904,9.0,0
2024-04-12 01:00:00,0,,0,0,0,0,0.6294,0.983,8.7,0
2024-04-12 01:15:00,0,,0,0,0,0,0.6607,0.9735,8.7,0
2024-04-12 01:30:00,0,,0,0,0,0,0.6913,0.9619,8.5,0
2024-04-12 01:45:00,0,,0,0,0,0,0.7211,0.9484,8.4,0
2024-04-12 02:00:00,0,,0,0,0,0,0.75,0.933,8.2,0
2024-04-12 02:15:00,0,,0,0,0,0,0.7778,0.9157,8.1,0
2024-04-12 02:30:00,0,,0,0,0,0,0.8044,0.8967,8.0,0
2024-04-12 02:45:00,0,,0,0,0,0,0.8297,0.8759,7.9,0
2024-04-12 03:00:00,0,,0,0,0,0,0.8536,0.8536,7.8,0
2024-04-12 03:15:00,0,,0,0,0,0,0.8759,0.8297,7.8,0
2024-04-12 03:30:00,0,,0,0,0,0,0.8967,0.8044,7.6,0
2024-04-12 03:45:00,0,,0,0,0,0,0.9157,0.7778,7.5,0
2024-04-12 04:00:00,0,,0,0,0,0,0.933,0.75,7.4,0
2024-04-12 04:15:00,0,,0,0,0,0,0.9484,0.7211,7.4,0
2024-04-12 04:30:00,0,,0,0,0,0,0.9619,0.6913,7.4,0
2024-04-12 04:45:00,0,,0,0,0,0,0.9735,0.6607,7.4,0
2024-04-12 05:00:00,0,,0,0,0,0,0.983,0.6294,7.7,0
2024-04-12 05:15:00,0,,0,0,0,0,0.9904,0.5975,7.8,0
2024-04-12 05:30:00,0,,0,0,0,0,0.9957,0.5653,8.3,0
2024-04-12 05:45:00,0,,0,0,0,0,0.9989,0.5327,8.8,0
2024-04-12 06:00:00,0,,0,0,0,0,1.0,0.5,10.7,0
2024-04-12 06:15:00,0,,0,0,0,0,0.9989,0.4673,10.9,0
2024-04-12 06:30:00,0,,0,0,0,0,0.9957,0.4347,12.4,0
2024-04-12 06:45:00,0,,0,0,0,0,0.9904,0.4025,12.4,0
2024-04-12 07:00:00,0,,0,0,0,0,0.983,0.3706,12.9,0
2024-04-12 07:15:00,0,,0,0,0,0,0.9735,0.3393,13.4,0
2024-04-12 07:30:00,0,,0,0,0,0,0.9619,0.3087,13.2,0
2024-04-12 07:45:00,0,,0,0,0,0,0.9484,0.2789,14.0,0
2024-04-12 08:00:00,1,,0,0,0,0,0.933,0.25,15.4,0
2024-04-12 08:15:00,5,,0,0,0,0,0.9157,0.2222,15.4,0
2024-04-12 08:30:00,16,243.115,135,0,0,0,0.8967,0.1956,15.5,0
2024-04-12 08:45:00,18,243.115,135,0,0,0,0.8759,0.1703,16.2,0
2024-04-12 09:00:00,17,243.115,135,0,0,0,0.8536,0.1464,16.8,0
2024-04-12 09:15:00,16,243.115,135,0,0,0,0.8297,0.1241,17.4,0
2024-04-12 09:30:00,15,243.115,135,0,0,0,0.8044,0.1033,18.2,0
2024-04-12 09:45:00,15,243.115,135,0,0,0,0.7778,0.0843,17.8,0
2024-04-12 10:00:00,12,243.115,135,0,0,0,0.75,0.067,18.4,0
2024-04-12 10:15:00,19,243.115,135,0,0,0,0.7211,0.0516,18.3,0
2024-04-12 10:30:00,19,243.115,135,0,0,0,0.6913,0.0381,19.2,0
2024-04-12 10:45:00,19,243.115,135,0,0,0,0.6607,0.0265,19.1,0
2024-04-12 11:00:00,19,243.115,135,0,0,0,0.6294,0.017,19.4,0
2024-04-12 11:15:00,19,243.115,135,0,0,0,0.5975,0.0096,19.5,0
2024-04-12 11:30:00,3,243.115,135,0,0,0,0.5653,0.0043,20.0,0
2024-04-12 11:45:00,16,243.115,135,0,0,0,0.5327,0.0011,20.0,0
2024-04-12 12:00:00,52,339.341,119,0,0,0,0.5,0.0,19.6,0
2024-04-12 12:15:00,58,339.341,119,0,0,0,0.4673,0.0011,20.0,0
2024-04-12 12:30:00,60,339.341,119,0,0,0,0.4347,0.0043,20.3,0
2024-04-12 12:45:00,60,339.341,119,0,0,0,0.4025,0.0096,20.3,0
2024-04-12 13:00:00,61,339.341,119,0,0,0,0.3706,0.017,20.6,0
2024-04-12 13:15:00,60,339.341,119,0,0,0,0.3393,0.0265,20.7,0
2024-04-12 13:30:00,57,339.341,119,0,0,0,0.3087,0.0381,21.2,0
2024-04-12 13:45:00,51,339.341,119,0,0,0,0.2789,0.0516,21.2,0
2024-04-12 14:00:00,41,339.341,119,0,0,0,0.25,0.067,21.7,0
2024-04-12 14:15:00,22,339.341,119,0,0,0,0.2222,0.0843,21.5,0
2024-04-12 14:30:00,38,339.341,119,0,0,0,0.1956,0.1033,21.6,0
2024-04-12 14:45:00,40,339.341,119,0,0,0,0.1703,0.1241,21.7,0
2024-04-12 15:00:00,41,339.341,119,0,0,0,0.1464,0.1464,21.2,0
2024-04-12 15:15:00,41,339.341,119,0,0,0,0.1241,0.1703,20.9,0
2024-04-12 15:30:00,41,339.341,119,0,0,0,0.1033,0.1956,20.9,0
2024-04-12 15:45:00,40,339.341,119,0,0,0,0.0843,0.2222,20.9,0
2024-04-12 16:00:00,20,339.341,119,0,0,0,0.067,0.25,20.9,0
2024-04-12 16:15:00,41,339.341,119,0,0,0,0.0516,0.2789,20.8,0
2024-04-12 16:30:00,41,339.341,119,0,0,0,0.0381,0.3087,20.2,0
2024-04-12 16:45:00,19,339.341,119,0,0,0,0.0265,0.3393,20.2,0
2024-04-12 17:00:00,0,339.341,119,0,0,0,0.017,0.3706,19.3,0
2024-04-12 17:15:00,0,339.341,119,0,0,0,0.0096,0.4025,18.8,0
2024-04-12 17:30:00,0,339.341,119,0,0,0,0.0043,0.4347,18.1,0
2024-04-12 17:45:00,0,339.341,119,0,0,0,0.0011,0.4673,17.7,0
2024-04-12 18:00:00,0,339.341,119,0,0,0,0.0,0.5,17.0,0
2024-04-12 18:15:00,0,,0,0,0,0,0.0011,0.5327,16.8,0
2024-04-12 18:30:00,0,,0,0,0,0,0.0043,0.5653,16.4,0
2024-04-12 18:45:00,0,,0,0,0,0,0.0096,0.5975,16.1,0
2024-04-12 19:00:00,0,,0,0,0,0,0.017,0.6294,15.8,0
2024-04-12 19:15:00,0,,0,0,0,0,0.0265,0.6607,15.8,0
2024-04-12 19:30:00,0,,0,0,0,0,0.0381,0.6913,15.3,0
2024-04-12 19:45:00,0,,0,0,0,0,0.0516,0.7211,15.2,0
2024-04-12 20:00:00,0,,0,0,0,0,0.067,0.75,14.6,0
2024-04-12 20:15:00,0,,0,0,0,0,0.0843,0.7778,14.7,0
2024-04-12 20:30:00,0,,0,0,0,0,0.1033,0.8044,14.4,0
2024-04-12 20:45:00,0,,0,0,0,0,0.1241,0.8297,14.3,0
2024-04-12 21:00:00,0,,0,0,0,0,0.1464,0.8536,14.4,0
2024-04-12 21:15:00,0,,0,0,0,0,0.1703,0.8759,14.0,0
2024-04-12 21:30:00,0,,0,0,0,0,0.1956,0.8967,13.7,0
2024-04-12 21:45:00,0,,0,0,0,0,0.2222,0.9157,13.7,0
2024-04-12 22:00:00,0,,0,0,0,0,0.25,0.933,13.1,0
2024-04-12 22:15:00,0,,0,0,0,0,0.2789,0.9484,13.0,0
2024-04-12 22:30:00,0,,0,0,0,0,0.3087,0.9619,12.5,0
2024-04-12 22:45:00,0,,0,0,0,0,0.3393,0.9735,12.4,0
2024-04-12 23:00:00,0,,0,0,0,0,0.3706,0.983,11.9,0
2024-04-12 23:15:00,0,,0,0,0,0,0.4025,0.9904,11.7,0
2024-04-12 23:30:00,0,,0,0,0,0,0.4347,0.9957,11.4,0
2024-04-12 23:45:00,0,,0,0,0,0,0.4673,0.9989,11.2,0
2024-04-13 00:00:00,0,,0,0,0,0,0.5,1.0,10.9,0
2024-04-13 00:15:00,0,,0,0,0,0,0.5327,0.9989,10.8,0
2024-04-13 00:30:00,0,,0,0,0,0,0.5653,0.9957,10.6,0
2024-04-13 00:45:00,0,,0,0,0,0,0.5975,0.9904,10.6,0
2024-04-13 01:00:00,0,,0,0,0,0,0.6294,0.983,10.4,0
2024-04-13 01:15:00,0,,0,0,0,0,0.6607,0.9735,10.2,0
2024-04-13 01:30:00,0,,0,0,0,0,0.6913,0.9619,10.0,0
2024-04-13 01:45:00,0,,0,0,0,0,0.7211,0.9484,9.9,0
2024-04-13 02:00:00,0,,0,0,0,0,0.75,0.933,9.7,0
2024-04-13 02:15:00,0,,0,0,0,0,0.7778,0.9157,9.6,0
2024-04-13 02:30:00,0,,0,0,0,0,0.8044,0.8967,9.4,0
2024-04-13 02:45:00,0,,0,0,0,0,0.8297,0.8759,9.3,0
2024-04-13 03:00:00,0,,0,0,0,0,0.8536,0.8536,9.3,0
2024-04-13 03:15:00,0,,0,0,0,0,0.8759,0.8297,9.2,0
2024-04-13 03:30:00,0,,0,0,0,0,0.8967,0.8044,9.0,0
2024-04-13 03:45:00,0,,0,0,0,0,0.9157,0.7778,9.0,0
2024-04-13 04:00:00,0,,0,0,0,0,0.933,0.75,8.9,0
2024-04-13 04:15:00,0,,0,0,0,0,0.9484,0.7211,8.8,0
2024-04-13 04:30:00,0,,0,0,0,0,0.9619,0.6913,8.8,0
2024-04-13 04:45:00,0,,0,0,0,0,0.9735,0.6607,8.8,0
2024-04-13 05:00:00,0,,0,0,0,0,0.983,0.6294,9.0,0
2024-04-13 05:15:00,0,,0,0,0,0,0.9904,0.5975,9.2,0
2024-04-13 05:30:00,0,,0,0,0,0,0.9957,0.5653,9.9,0
2024-04-13 05:45:00,0,,0,0,0,0,0.9989,0.5327,10.5,0
2024-04-13 06:00:00,0,,0,0,0,0,1.0,0.5,12.3,0
2024-04-13 06:15:00,0,,0,0,0,0,0.9989,0.4673,12.8,0
2024-04-13 06:30:00,0,,0,0,0,0,0.9957,0.4347,14.0,0
2024-04-13 06:45:00,0,,0,0,0,0,0.9904,0.4025,14.1,0
2024-04-13 07:00:00,0,,0,0,0,0,0.983,0.3706,14.3,0
2024-04-13 07:15:00,0,,0,0,0,0,0.9735,0.3393,14.8,0
2024-04-13 07:30:00,0,,0,0,0,0,0.9619,0.3087,15.8,0
2024-04-13 07:45:00,0,,0,0,0,0,0.9484,0.2789,16.5,0
2024-04-13 08:00:00,3,,0,0,0,0,0.933,0.25,16.4,0
2024-04-13 08:15:00,14,,0,0,0,0,0.9157,0.2222,16.7,0
2024-04-13 08:30:00,36,339.341,119,0,0,0,0.8967,0.1956,17.8,0
2024-04-13 08:45:00,42,339.341,119,0,0,0,0.8759,0.1703,18.3,0
2024-04-13 09:00:00,43,339.341,119,0,0,0,0.8536,0.1464,18.8,0
2024-04-13 09:15:00,43,339.341,119,0,0,0,0.8297,0.1241,19.0,0
2024-04-13 09:30:00,44,339.341,119,0,0,0,0.8044,0.1033,19.7,0
2024-04-13 09:45:00,39,339.341,119,0,0,0,0.7778,0.0843,20.0,0
2024-04-13 10:00:00,36,339.341,119,0,0,0,0.75,0.067,21.2,0
2024-04-13 10:15:00,41,339.341,119,0,0,0,0.7211,0.0516,20.6,0
2024-04-13 10:30:00,41,339.341,119,0,0,0,0.6913,0.0381,21.1,0
2024-04-13 10:45:00,40,339.341,119,0,0,0,0.6607,0.0265,21.1,0
2024-04-13 11:00:00,41,339.341,119,0,0,0,0.6294,0.017,21.9,0
2024-04-13 11:15:00,34,339.341,119,0,0,0,0.5975,0.0096,22.3,0
2024-04-13 11:30:00,37,339.341,119,0,0,0,0.5653,0.0043,22.2,0
2024-04-13 11:45:00,28,339.341,119,0,0,0,0.5327,0.0011,22.3,0
2024-04-13 12:00:00,0,339.341,119,0,0,0,0.5,0.0,22.7,0
2024-04-13 12:15:00,0,339.341,119,0,0,0,0.4673,0.0011,22.8,0
2024-04-13 12:30:00,0,339.341,119,0,0,0,0.4347,0.0043,23.1,0
2024-04-13 12:45:00,0,339.341,119,0,0,0,0.4025,0.0096,23.2,0
2024-04-13 13:00:00,0,,0,0,0,0,0.3706,0.017,23.3,0
2024-04-13 13:15:00,0,,0,0,0,0,0.3393,0.0265,23.1,0
2024-04-13 13:30:00,0,,0,0,0,0,0.3087,0.0381,23.9,0
2024-04-13 13:45:00,0,,0,0,0,0,0.2789,0.0516,24.1,0
2024-04-13 14:00:00,0,,0,0,0,0,0.25,0.067,24.3,0
2024-04-13 14:15:00,0,,0,0,0,0,0.2222,0.0843,24.6,0
2024-04-13 14:30:00,0,,0,0,0,0,0.1956,0.1033,24.6,0
2024-04-13 14:45:00,0,,0,0,0,0,0.1703,0.1241,24.0,0
2024-04-13 15:00:00,0,,0,0,0,0,0.1464,0.1464,24.1,0
2024-04-13 15:15:00,0,,0,0,0,0,0.1241,0.1703,24.0,0
2024-04-13 15:30:00,0,,0,0,0,0,0.1033,0.1956,23.9,0
2024-04-13 15:45:00,0,,0,0,0,0,0.0843,0.2222,23.8,0
2024-04-13 16:00:00,0,,0,0,0,0,0.067,0.25,23.4,0
2024-04-13 16:15:00,0,,0,0,0,0,0.0516,0.2789,23.3,0
2024-04-13 16:30:00,0,,0,0,0,0,0.0381,0.3087,22.6,0
2024-04-13 16:45:00,0,,0,0,0,0,0.0265,0.3393,21.9,0
2024-04-13 17:00:00,0,,0,0,0,0,0.017,0.3706,20.8,0
2024-04-13 17:15:00,0,,0,0,0,0,0.0096,0.4025,20.3,0
2024-04-13 17:30:00,0,,0,0,0,0,0.0043,0.4347,19.4,0
2024-04-13 17:45:00,0,,0,0,0,0,0.0011,0.4673,18.9,0
2024-04-13 18:00:00,0,,0,0,0,0,0.0,0.5,18.2,0
2024-04-13 18:15:00,0,,0,0,0,0,0.0011,0.5327,17.9,0
2024-04-13 18:30:00,0,,0,0,0,0,0.0043,0.5653,17.5,0
2024-04-13 18:45:00,0,,0,0,0,0,0.0096,0.5975,17.3,0
2024-04-13 19:00:00,0,,0,0,0,0,0.017,0.6294,16.9,0
2024-04-13 19:15:00,0,,0,0,0,0,0.0265,0.6607,16.8,0
2024-04-13 19:30:00,0,,0,0,0,0,0.0381,0.6913,16.3,0
2024-04-13 19:45:00,0,,0,0,0,0,0.0516,0.7211,16.1,0
2024-04-13 20:00:00,0,,0,0,0,0,0.067,0.75,15.8,0
2024-04-13 20:15:00,0,,0,0,0,0,0.0843,0.7778,15.6,0
2024-04-13 20:30:00,0,,0,0,0,0,0.1033,0.8044,15.1,0
2024-04-13 20:45:00,0,,0,0,0,0,0.1241,0.8297,14.9,0
2024-04-13 21:00:00,0,,0,0,0,0,0.1464,0.8536,14.6,0
2024-04-13 21:15:00,0,,0,0,0,0,0.1703,0.8759,14.5,0
2024-04-13 21:30:00,0,,0,0,0,0,0.1956,0.8967,14.2,0
2024-04-13 21:45:00,0,,0,0,0,0,0.2222,0.9157,13.9,0
2024-04-13 22:00:00,0,,0,0,0,0,0.25,0.933,13.6,0
2024-04-13 22:15:00,0,,0,0,0,0,0.2789,0.9484,13.5,0
2024-04-13 22:30:00,0,,0,0,0,0,0.3087,0.9619,13.1,0
2024-04-13 22:45:00,0,,0,0,0,0,0.3393,0.9735,13.0,0
2024-04-13 23:00:00,0,,0,0,0,0,0.3706,0.983,12.8,0
2024-04-13 23:15:00,0,,0,0,0,0,0.4025,0.9904,12.7,0
2024-04-13 23:30:00,0,,0,0,0,0,0.4347,0.9957,12.4,0
2024-04-13 23:45:00,0,,0,0,0,0,0.4673,0.9989,12.3,0
2024-04-14 00:00:00,0,,0,0,0,0,0.5,1.0,12.0,0
2024-04-14 00:15:00,0,,0,0,0,0,0.5327,0.9989,11.8,0
2024-04-14 00:30:00,0,,0,0,0,0,0.5653,0.9957,11.6,0
2024-04-14 00:45:00,0,,0,0,0,0,0.5975,0.9904,11.4,0
2024-04-14 01:00:00,0,,0,0,0,0,0.6294,0.983,11.3,0
2024-04-14 01:15:00,0,,0,0,0,0,0.6607,0.9735,11.2,0
2024-04-14 01:30:00,0,,0,0,0,0,0.6913,0.9619,11.1,0
2024-04-14 01:45:00,0,,0,0,0,0,0.7211,0.9484,11.0,0
2024-04-14 02:00:00,0,,0,0,0,0,0.75,0.933,10.9,0
2024-04-14 02:15:00,0,,0,0,0,0,0.7778,0.9157,10.8,0
2024-04-14 02:30:00,0,,0,0,0,0,0.8044,0.8967,10.8,0
2024-04-14 02:45:00,0,,0,0,0,0,0.8297,0.8759,10.7,0
2024-04-14 03:00:00,0,,0,0,0,0,0.8536,0.8536,10.7,0
2024-04-14 03:15:00,0,,0,0,0,0,0.8759,0.8297,10.7,0
2024-04-14 03:30:00,0,,0,0,0,0,0.8967,0.8044,10.7,0
2024-04-14 03:45:00,0,,0,0,0,0,0.9157,0.7778,10.7,0
2024-04-14 04:00:00,0,,0,0,0,0,0.933,0.75,10.5,0
2024-04-14 04:15:00,0,,0,0,0,0,0.9484,0.7211,10.4,0
2024-04-14 04:30:00,0,,0,0,0,0,0.9619,0.6913,10.4,0
2024-04-14 04:45:00,0,,0,0,0,0,0.9735,0.6607,10.4,0
2024-04-14 05:00:00,0,,0,0,0,0,0.983,0.6294,10.7,0
2024-04-14 05:15:00,0,,0,0,0,0,0.9904,0.5975,10.9,0
2024-04-14 05:30:00,0,,0,0,0,0,0.9957,0.5653,11.6,0
2024-04-14 05:45:00,0,,0,0,0,0,0.9989,0.5327,12.2,0
2024-04-14 06:00:00,0,,0,0,0,0,1.0,0.5,13.8,0
2024-04-14 06:15:00,0,,0,0,0,0,0.9989,0.4673,14.0,0
2024-04-14 06:30:00,0,,0,0,0,0,0.9957,0.4347,14.4,0
2024-04-14 06:45:00,0,,0,0,0,0,0.9904,0.4025,14.3,0
2024-04-14 07:00:00,0,,0,0,0,0,0.983,0.3706,14.8,0
2024-04-14 07:15:00,0,,0,0,0,0,0.9735,0.3393,14.9,0
2024-04-14 07:30:00,0,,0,0,0,0,0.9619,0.3087,15.4,0
2024-04-14 07:45:00,0,,0,0,0,0,0.9484,0.2789,15.8,0
2024-04-14 08:00:00,0,,0,0,0,0,0.933,0.25,16.3,0
2024-04-14 08:15:00,0,,0,0,0,0,0.9157,0.2222,16.6,0
2024-04-14 08:30:00,0,,0,0,0,0,0.8967,0.1956,17.6,0
2024-04-14 08:45:00,0,,0,0,0,0,0.8759,0.1703,18.0,0
2024-04-14 09:00:00,0,,0,0,0,0,0.8536,0.1464,19.3,0
2024-04-14 09:15:00,0,,0,0,0,0,0.8297,0.1241,20.6,0
2024-04-14 09:30:00,0,,0,0,0,0,0.8044,0.1033,21.1,0
2024-04-14 09:45:00,0,,0,0,0,0,0.7778,0.0843,20.8,0
2024-04-14 10:00:00,0,,0,0,0,0,0.75,0.067,21.5,0
2024-04-14 10:15:00,0,,0,0,0,0,0.7211,0.0516,21.8,0
2024-04-14 10:30:00,0,,0,0,0,0,0.6913,0.0381,22.6,0
2024-04-14 10:45:00,0,,0,0,0,0,0.6607,0.0265,23.1,0
2024-04-14 11:00:00,0,,0,0,0,0,0.6294,0.017,23.4,0
2024-04-14 11:15:00,0,,0,0,0,0,0.5975,0.0096,23.5,0
2024-04-14 11:30:00,0,,0,0,0,0,0.5653,0.0043,23.9,0
2024-04-14 11:45:00,0,,0,0,0,0,0.5327,0.0011,24.2,0
2024-04-14 12:00:00,0,,0,0,0,0,0.5,0.0,24.9,0
2024-04-14 12:15:00,0,,0,0,0,0,0.4673,0.0011,24.9,0
2024-04-14 12:30:00,0,,0,0,0,0,0.4347,0.0043,25.0,0
2024-04-14 12:45:00,0,,0,0,0,0,0.4025,0.0096,25.2,0
2024-04-14 13:00:00,0,,0,0,0,0,0.3706,0.017,25.0,0
2024-04-14 13:15:00,0,,0,0,0,0,0.3393,0.0265,25.1,0
2024-04-14 13:30:00,0,,0,0,0,0,0.3087,0.0381,25.2,0
2024-04-14 13:45:00,0,,0,0,0,0,0.2789,0.0516,25.3,0
2024-04-14 14:00:00,0,,0,0,0,0,0.25,0.067,25.6,0
2024-04-14 14:15:00,0,,0,0,0,0,0.2222,0.0843,26.0,0
2024-04-14 14:30:00,0,,0,0,0,0,0.1956,0.1033,25.6,0
2024-04-14 14:45:00,0,,0,0,0,0,0.1703,0.1241,25.6,0
2024-04-14 15:00:00,0,,0,0,0,0,0.1464,0.1464,25.6,0
2024-04-14 15:15:00,0,,0,0,0,0,0.1241,0.1703,25.5,0
2024-04-14 15:30:00,0,,0,0,0,0,0.1033,0.1956,25.3,0
2024-04-14 15:45:00,0,,0,0,0,0,0.0843,0.2222,25.3,0
2024-04-14 16:00:00,0,,0,0,0,0,0.067,0.25,25.0,0
2024-04-14 16:15:00,0,,0,0,0,0,0.0516,0.2789,25.1,0
2024-04-14 16:30:00,0,,0,0,0,0,0.0381,0.3087,24.8,0
2024-04-14 16:45:00,0,,0,0,0,0,0.0265,0.3393,24.6,0
2024-04-14 17:00:00,0,,0,0,0,0,0.017,0.3706,24.3,0
2024-04-14 17:15:00,0,,0,0,0,0,0.0096,0.4025,23.5,0
2024-04-14 17:30:00,0,,0,0,0,0,0.0043,0.4347,22.4,0
2024-04-14 17:45:00,0,,0,0,0,0,0.0011,0.4673,21.6,0
2024-04-14 18:00:00,0,,0,0,0,0,0.0,0.5,20.5,0
2024-04-14 18:15:00,0,,0,0,0,0,0.0011,0.5327,20.0,0
2024-04-14 18:30:00,0,,0,0,0,0,0.0043,0.5653,19.2,0
2024-04-14 18:45:00,0,,0,0,0,0,0.0096,0.5975,18.7,0
2024-04-14 19:00:00,0,,0,0,0,0,0.017,0.6294,18.0,0
2024-04-14 19:15:00,0,,0,0,0,0,0.0265,0.6607,17.7,0
2024-04-14 19:30:00,0,,0,0,0,0,0.0381,0.6913,17.3,0
2024-04-14 19:45:00,0,,0,0,0,0,0.0516,0.7211,17.4,0
2024-04-14 20:00:00,0,,0,0,0,0,0.067,0.75,16.8,0
2024-04-14 20:15:00,0,,0,0,0,0,0.0843,0.7778,16.5,0
2024-04-14 20:30:00,0,,0,0,0,0,0.1033,0.8044,16.1,0
2024-04-14 20:45:00,0,,0,0,0,0,0.1241,0.8297,16.0,0
2024-04-14 21:00:00,0,,0,0,0,0,0.1464,0.8536,15.6,0
2024-04-14 21:15:00,0,,0,0,0,0,0.1703,0.8759,15.4,0
2024-04-14 21:30:00,0,,0,0,0,0,0.1956,0.8967,15.0,0
2024-04-14 21:45:00,0,,0,0,0,0,0.2222,0.9157,15.0,0
2024-04-14 22:00:00,0,,0,0,0,0,0.25,0.933,14.7,0
2024-04-14 22:15:00,0,,0,0,0,0,0.2789,0.9484,14.5,0
2024-04-14 22:30:00,0,,0,0,0,0,0.3087,0.9619,14.3,0
2024-04-14 22:45:00,0,,0,0,0,0,0.3393,0.9735,14.3,0
2024-04-14 23:00:00,0,,0,0,0,0,0.3706,0.983,14.1,0
2024-04-14 23:15:00,0,,0,0,0,0,0.4025,0.9904,14.0,0
2024-04-14 23:30:00,0,,0,0,0,0,0.4347,0.9957,13.7,0
2024-04-14 23:45:00,0,,0,0,0,0,0.4673,0.9989,13.7,0
2024-04-15 00:00:00,0,,0,0,0,0,0.5,1.0,13.4,0
2024-04-15 00:15:00,0,,0,0,0,0,0.5327,0.9989,13.3,0
2024-04-15 00:30:00,0,,0,0,0,0,0.5653,0.9957,13.1,0
2024-04-15 00:45:00,0,,0,0,0,0,0.5975,0.9904,13.1,0
2024-04-15 01:00:00,0,,0,0,0,0,0.6294,0.983,13.0,0
2024-04-15 01:15:00,0,,0,0,0,0,0.6607,0.9735,12.9,0
2024-04-15 01:30:00,0,,0,0,0,0,0.6913,0.9619,12.8,0
2024-04-15 01:45:00,0,,0,0,0,0,0.7211,0.9484,12.7,0
2024-04-15 02:00:00,0,,0,0,0,0,0.75,0.933,12.7,0
2024-04-15 02:15:00,0,,0,0,0,0,0.7778,0.9157,12.6,0
2024-04-15 02:30:00,0,,0,0,0,0,0.8044,0.8967,12.6,0
2024-04-15 02:45:00,0,,0,0,0,0,0.8297,0.8759,12.6,0
