time,station,cglo,cglo_flag,dd,dd_flag,ddx,ddx_flag,ff,ff_flag,ffx,ffx_flag,p,p_flag,pred,pred_flag,rf,rf_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so_h,so_h_flag,tb10,tb100,tb100_flag,tb10_flag,tb20,tb200,tb200_flag,tb20_flag,tb50,tb50_flag,tl,tl_flag,tsmin,tsmin_flag,zeitx,zeitx_flag,substation
2024-05-25T23:00+00:00,56,0.0,10.0,267.0,10.0,206.0,10.0,0.2,10.0,2.2,10.0,987.6,10.0,,,91.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.8,,,10.0,18.2,,,10,17.5,10.0,14.3,10.0,12.1,10.0,2356.0,10.0,3202
2024-05-26T00:00+00:00,56,0.0,10.0,211.0,10.0,226.0,10.0,0.6,10.0,3.3,10.0,987.5,10.0,,,93.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.6,,,10.0,18.1,,,10,17.5,10.0,13.6,10.0,12.0,10.0,10.0,10.0,3202
2024-05-26T01:00+00:00,56,0.0,10.0,204.0,10.0,212.0,10.0,0.6,10.0,1.9,10.0,987.4,10.0,,,92.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.3,,,10.0,18.0,,,10,17.5,10.0,13.6,10.0,12.3,10.0,136.0,10.0,3202
2024-05-26T02:00+00:00,56,0.0,10.0,172.0,10.0,200.0,10.0,0.8,10.0,2.8,10.0,987.7,10.0,,,91.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.2,,,10.0,17.9,,,10,17.5,10.0,13.6,10.0,13.2,10.0,256.0,10.0,3202
2024-05-26T03:00+00:00,56,0.0,10.0,208.0,10.0,188.0,10.0,0.9,10.0,2.7,10.0,987.7,10.0,,,89.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.1,,,10.0,17.7,,,10,17.5,10.0,13.4,10.0,13.2,10.0,309.0,10.0,3202
2024-05-26T04:00+00:00,56,4.0,10.0,219.0,10.0,222.0,10.0,0.7,10.0,2.5,10.0,988.2,10.0,,,90.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.0,,,10.0,17.7,,,10,17.5,10.0,13.5,10.0,13.3,10.0,431.0,10.0,3202
2024-05-26T05:00+00:00,56,25.0,10.0,203.0,10.0,209.0,10.0,0.7,10.0,2.3,10.0,988.8,10.0,,,91.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.9,,,10.0,17.6,,,10,17.5,10.0,13.6,10.0,13.6,10.0,555.0,10.0,3202
2024-05-26T06:00+00:00,56,35.0,10.0,172.0,10.0,133.0,10.0,0.7,10.0,3.2,10.0,989.0,10.0,,,89.0,10.0,0.0,10.0,12.0,10.0,,,0.0,10.0,15.9,,,10.0,17.5,,,10,17.5,10.0,13.7,10.0,14.1,10.0,617.0,10.0,3202
2024-05-26T07:00+00:00,56,144.0,10.0,232.0,10.0,232.0,10.0,0.8,10.0,4.2,10.0,988.4,10.0,,,89.0,10.0,0.1,10.0,29.0,10.0,,,0.0,10.0,15.9,,,10.0,17.5,,,10,17.5,10.0,14.5,10.0,14.3,10.0,724.0,10.0,3202
2024-05-26T08:00+00:00,56,112.0,10.0,69.0,10.0,64.0,10.0,1.0,10.0,5.8,10.0,988.7,10.0,,,87.0,10.0,0.0,10.0,23.0,10.0,,,0.0,10.0,15.9,,,10.0,17.4,,,10,17.5,10.0,14.6,10.0,14.6,10.0,831.0,10.0,3202
2024-05-26T09:00+00:00,56,272.0,10.0,213.0,10.0,122.0,10.0,0.9,10.0,3.1,10.0,989.5,10.0,,,82.0,10.0,0.0,10.0,12.0,10.0,,,0.0,10.0,16.0,,,10.0,17.4,,,10,17.5,10.0,15.6,10.0,15.9,10.0,943.0,10.0,3202
2024-05-26T10:00+00:00,56,142.0,10.0,126.0,10.0,146.0,10.0,0.3,10.0,3.2,10.0,989.3,10.0,,,86.0,10.0,0.3,10.0,51.0,10.0,,,0.0,10.0,16.2,,,10.0,17.4,,,10,17.4,10.0,16.1,10.0,16.6,10.0,1028.0,10.0,3202
2024-05-26T11:00+00:00,56,326.0,10.0,30.0,10.0,61.0,10.0,0.2,10.0,2.2,10.0,989.5,10.0,,,81.0,10.0,0.1,10.0,39.0,10.0,,,0.0,10.0,16.3,,,10.0,17.4,,,10,17.4,10.0,16.8,10.0,17.3,10.0,1100.0,10.0,3202
2024-05-26T12:00+00:00,56,726.0,10.0,124.0,10.0,81.0,10.0,0.3,10.0,3.3,10.0,989.0,10.0,,,71.0,10.0,0.0,10.0,2.0,10.0,,,0.7,10.0,16.7,,,10.0,17.5,,,10,17.4,10.0,18.4,10.0,21.8,10.0,1253.0,10.0,3202
2024-05-26T13:00+00:00,56,638.0,10.0,161.0,10.0,120.0,10.0,0.9,10.0,4.2,10.0,988.7,10.0,,,66.0,10.0,0.0,10.0,1.0,10.0,,,0.7,10.0,17.1,,,10.0,17.6,,,10,17.4,10.0,19.0,10.0,21.9,10.0,1346.0,10.0,3202
2024-05-26T14:00+00:00,56,714.0,10.0,93.0,10.0,123.0,10.0,1.4,10.0,6.3,10.0,987.9,10.0,,,56.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,17.4,,,10.0,17.7,,,10,17.4,10.0,20.6,10.0,21.0,10.0,1433.0,10.0,3202
2024-05-26T15:00+00:00,56,549.0,10.0,100.0,10.0,134.0,10.0,1.9,10.0,5.2,10.0,987.6,10.0,,,55.0,10.0,0.0,10.0,0.0,10.0,,,0.9,10.0,17.6,,,10.0,17.9,,,10,17.4,10.0,20.5,10.0,20.4,10.0,1512.0,10.0,3202
2024-05-26T16:00+00:00,56,395.0,10.0,100.0,10.0,112.0,10.0,1.8,10.0,5.3,10.0,987.4,10.0,,,56.0,10.0,0.0,10.0,0.0,10.0,,,0.9,10.0,17.6,,,10.0,18.0,,,10,17.4,10.0,20.8,10.0,20.0,10.0,1644.0,10.0,3202
2024-05-26T17:00+00:00,56,247.0,10.0,92.0,10.0,158.0,10.0,1.5,10.0,5.1,10.0,987.4,10.0,,,53.0,10.0,0.0,10.0,0.0,10.0,,,0.9,10.0,17.5,,,10.0,18.1,,,10,17.4,10.0,20.9,10.0,19.9,10.0,1703.0,10.0,3202
2024-05-26T18:00+00:00,56,103.0,10.0,63.0,10.0,27.0,10.0,1.2,10.0,4.6,10.0,987.5,10.0,,,61.0,10.0,0.0,10.0,0.0,10.0,,,0.8,10.0,17.3,,,10.0,18.1,,,10,17.4,10.0,19.9,10.0,17.4,10.0,1800.0,10.0,3202
2024-05-26T19:00+00:00,56,12.0,10.0,23.0,10.0,11.0,10.0,1.1,10.0,3.0,10.0,987.8,10.0,,,71.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,17.2,,,10.0,18.1,,,10,17.4,10.0,18.2,10.0,14.9,10.0,1957.0,10.0,3202
2024-05-26T20:00+00:00,56,0.0,10.0,315.0,10.0,357.0,10.0,0.6,10.0,2.0,10.0,988.4,10.0,,,76.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,17.0,,,10.0,18.0,,,10,17.4,10.0,17.0,10.0,13.9,10.0,2000.0,10.0,3202
2024-05-26T21:00+00:00,56,0.0,10.0,320.0,10.0,342.0,10.0,0.6,10.0,1.8,10.0,988.4,10.0,,,80.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.8,,,10.0,18.0,,,10,17.4,10.0,16.4,10.0,14.1,10.0,2100.0,10.0,3202
2024-05-26T22:00+00:00,56,0.0,10.0,315.0,10.0,323.0,10.0,0.8,10.0,1.7,10.0,988.1,10.0,,,84.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.6,,,10.0,17.9,,,10,17.4,10.0,15.7,10.0,13.0,10.0,2212.0,10.0,3202
2024-05-26T23:00+00:00,56,0.0,10.0,280.0,10.0,328.0,10.0,0.5,10.0,1.4,10.0,988.1,10.0,,,88.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.4,,,10.0,17.8,,,10,17.4,10.0,14.8,10.0,12.1,10.0,2307.0,10.0,3202
2024-05-27T00:00+00:00,56,0.0,10.0,299.0,10.0,316.0,10.0,0.4,10.0,1.2,10.0,987.9,10.0,,,91.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.2,,,10.0,17.7,,,10,17.4,10.0,14.1,10.0,11.6,10.0,12.0,10.0,3202
2024-05-27T01:00+00:00,56,0.0,10.0,295.0,10.0,310.0,10.0,0.5,10.0,1.4,10.0,987.6,10.0,,,92.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.0,,,10.0,17.6,,,10,17.4,10.0,13.6,10.0,11.2,10.0,126.0,10.0,3202
2024-05-27T02:00+00:00,56,0.0,10.0,258.0,10.0,282.0,10.0,0.3,10.0,1.2,10.0,987.9,10.0,,,93.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.8,,,10.0,17.5,,,10,17.4,10.0,13.1,10.0,10.6,10.0,250.0,10.0,3202
2024-05-27T03:00+00:00,56,0.0,10.0,272.0,10.0,277.0,10.0,0.4,10.0,1.0,10.0,987.9,10.0,,,93.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.6,,,10.0,17.4,,,10,17.4,10.0,12.6,10.0,10.1,10.0,308.0,10.0,3202
2024-05-27T04:00+00:00,56,25.0,10.0,277.0,10.0,318.0,10.0,0.4,10.0,1.1,10.0,988.1,10.0,,,94.0,10.0,0.0,10.0,0.0,10.0,,,0.2,10.0,15.4,,,10.0,17.3,,,10,17.4,10.0,12.7,10.0,10.1,10.0,430.0,10.0,3202
2024-05-27T05:00+00:00,56,131.0,10.0,227.0,10.0,216.0,10.0,0.3,10.0,1.3,10.0,988.5,10.0,,,88.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,15.2,,,10.0,17.2,,,10,17.4,10.0,14.1,10.0,10.7,10.0,527.0,10.0,3202
2024-05-27T06:00+00:00,56,290.0,10.0,88.0,10.0,98.0,10.0,0.5,10.0,2.1,10.0,988.7,10.0,,,77.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,15.2,,,10.0,17.1,,,10,17.4,10.0,16.8,10.0,12.6,10.0,650.0,10.0,3202
2024-05-27T07:00+00:00,56,452.0,10.0,77.0,10.0,31.0,10.0,0.4,10.0,2.9,10.0,988.7,10.0,,,70.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,15.3,,,10.0,17.0,,,10,17.4,10.0,18.2,10.0,15.4,10.0,735.0,10.0,3202
2024-05-27T08:00+00:00,56,468.0,10.0,352.0,10.0,122.0,10.0,0.1,10.0,2.3,10.0,988.4,10.0,,,66.0,10.0,0.0,10.0,0.0,10.0,,,0.4,10.0,15.7,,,10.0,17.0,,,10,17.4,10.0,19.9,10.0,26.2,10.0,808.0,10.0,3202
2024-05-27T09:00+00:00,56,544.0,10.0,213.0,10.0,200.0,10.0,0.7,10.0,2.6,10.0,988.1,10.0,,,59.0,10.0,0.0,10.0,0.0,10.0,,,0.8,10.0,16.3,,,10.0,17.1,,,10,17.3,10.0,21.3,10.0,26.4,10.0,924.0,10.0,3202
2024-05-27T10:00+00:00,56,637.0,10.0,186.0,10.0,204.0,10.0,0.7,10.0,3.5,10.0,987.9,10.0,,,54.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,16.9,,,10.0,17.2,,,10,17.3,10.0,21.9,10.0,31.0,10.0,1042.0,10.0,3202
2024-05-27T11:00+00:00,56,667.0,10.0,204.0,10.0,175.0,10.0,0.8,10.0,4.0,10.0,987.4,10.0,,,48.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,17.6,,,10.0,17.4,,,10,17.3,10.0,23.2,10.0,33.8,10.0,1113.0,10.0,3202
2024-05-27T12:00+00:00,56,634.0,10.0,300.0,10.0,19.0,10.0,0.5,10.0,3.9,10.0,986.6,10.0,,,54.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,18.3,,,10.0,17.7,,,10,17.3,10.0,23.7,10.0,30.6,10.0,1253.0,10.0,3202
2024-05-27T13:00+00:00,56,620.0,10.0,279.0,10.0,3.0,10.0,0.7,10.0,3.3,10.0,986.0,10.0,,,37.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,18.6,,,10.0,18.0,,,10,17.3,10.0,24.4,10.0,28.9,10.0,1300.0,10.0,3202
2024-05-27T14:00+00:00,56,569.0,10.0,267.0,10.0,253.0,10.0,0.8,10.0,3.2,10.0,985.2,10.0,,,35.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,18.8,,,10.0,18.3,,,10,17.3,10.0,24.6,10.0,26.8,10.0,1453.0,10.0,3202
2024-05-27T15:00+00:00,56,532.0,10.0,322.0,10.0,343.0,10.0,0.8,10.0,3.9,10.0,984.5,10.0,,,39.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,18.9,,,10.0,18.4,,,10,17.3,10.0,25.4,10.0,25.8,10.0,1516.0,10.0,3202
2024-05-27T16:00+00:00,56,474.0,10.0,56.0,10.0,139.0,10.0,1.1,10.0,5.3,10.0,984.0,10.0,,,37.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,18.9,,,10.0,18.6,,,10,17.3,10.0,25.2,10.0,25.1,10.0,1648.0,10.0,3202
2024-05-27T17:00+00:00,56,277.0,10.0,77.0,10.0,30.0,10.0,1.3,10.0,5.4,10.0,983.6,10.0,,,38.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,18.8,,,10.0,18.7,,,10,17.3,10.0,24.8,10.0,23.8,10.0,1716.0,10.0,3202
2024-05-27T18:00+00:00,56,124.0,10.0,75.0,10.0,128.0,10.0,1.2,10.0,4.1,10.0,983.4,10.0,,,41.0,10.0,0.0,10.0,0.0,10.0,,,0.8,10.0,18.6,,,10.0,18.7,,,10,17.3,10.0,24.1,10.0,21.3,10.0,1818.0,10.0,3202
2024-05-27T19:00+00:00,56,21.0,10.0,39.0,10.0,66.0,10.0,1.3,10.0,4.4,10.0,983.4,10.0,,,51.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,18.4,,,10.0,18.7,,,10,17.3,10.0,22.1,10.0,18.0,10.0,1905.0,10.0,3202
2024-05-27T20:00+00:00,56,0.0,10.0,354.0,10.0,13.0,10.0,1.6,10.0,4.1,10.0,983.5,10.0,,,58.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,18.1,,,10.0,18.7,,,10,17.3,10.0,20.1,10.0,15.7,10.0,2002.0,10.0,3202
2024-05-27T21:00+00:00,56,0.0,10.0,354.0,10.0,335.0,10.0,1.7,10.0,3.9,10.0,983.5,10.0,,,62.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,17.9,,,10.0,18.6,,,10,17.4,10.0,19.4,10.0,15.0,10.0,2121.0,10.0,3202
2024-05-27T22:00+00:00,56,0.0,10.0,5.0,10.0,42.0,10.0,1.0,10.0,4.2,10.0,983.4,10.0,,,61.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,17.6,,,10.0,18.6,,,10,17.4,10.0,19.3,10.0,14.7,10.0,2238.0,10.0,3202
2024-05-27T23:00+00:00,56,0.0,10.0,347.0,10.0,346.0,10.0,1.6,10.0,3.4,10.0,983.3,10.0,,,63.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,17.3,,,10.0,18.4,,,10,17.4,10.0,18.5,10.0,14.4,10.0,2326.0,10.0,3202
2024-05-28T00:00+00:00,56,0.0,10.0,280.0,10.0,282.0,10.0,0.7,10.0,4.9,10.0,983.8,10.0,,,69.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,17.1,,,10.0,18.3,,,10,17.5,10.0,17.4,10.0,13.4,10.0,53.0,10.0,3202
2024-05-28T01:00+00:00,56,0.0,10.0,242.0,10.0,259.0,10.0,1.7,10.0,8.0,10.0,984.2,10.0,,,76.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.9,,,10.0,18.2,,,10,17.5,10.0,17.0,10.0,13.6,10.0,147.0,10.0,3202
2024-05-28T02:00+00:00,56,0.0,10.0,256.0,10.0,271.0,10.0,1.2,10.0,6.4,10.0,984.7,10.0,,,75.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.7,,,10.0,18.1,,,10,17.5,10.0,17.0,10.0,14.9,10.0,213.0,10.0,3202
2024-05-28T03:00+00:00,56,0.0,10.0,232.0,10.0,227.0,10.0,1.7,10.0,7.1,10.0,985.2,10.0,,,82.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.6,,,10.0,18.0,,,10,17.5,10.0,16.5,10.0,15.7,10.0,359.0,10.0,3202
2024-05-28T04:00+00:00,56,1.0,10.0,233.0,10.0,216.0,10.0,1.7,10.0,7.2,10.0,985.7,10.0,,,84.0,10.0,0.0,10.0,18.0,10.0,,,0.0,10.0,16.5,,,10.0,17.9,,,10,17.5,10.0,15.7,10.0,15.4,10.0,403.0,10.0,3202
2024-05-28T05:00+00:00,56,33.0,10.0,249.0,10.0,245.0,10.0,1.0,10.0,6.3,10.0,986.2,10.0,,,87.0,10.0,0.5,10.0,58.0,10.0,,,0.0,10.0,16.4,,,10.0,17.9,,,10,17.5,10.0,15.2,10.0,14.8,10.0,513.0,10.0,3202
2024-05-28T06:00+00:00,56,45.0,10.0,229.0,10.0,239.0,10.0,0.7,10.0,2.8,10.0,986.5,10.0,,,89.0,10.0,0.1,10.0,31.0,10.0,,,0.0,10.0,16.3,,,10.0,17.8,,,10,17.5,10.0,15.5,10.0,14.8,10.0,626.0,10.0,3202
2024-05-28T07:00+00:00,56,107.0,10.0,232.0,10.0,245.0,10.0,1.0,10.0,3.1,10.0,986.8,10.0,,,86.0,10.0,0.0,10.0,8.0,10.0,,,0.0,10.0,16.3,,,10.0,17.7,,,10,17.5,10.0,16.4,10.0,15.8,10.0,729.0,10.0,3202
2024-05-28T08:00+00:00,56,187.0,10.0,240.0,10.0,286.0,10.0,1.2,10.0,4.8,10.0,987.1,10.0,,,81.0,10.0,0.0,10.0,16.0,10.0,,,0.0,10.0,16.4,,,10.0,17.7,,,10,17.5,10.0,16.8,10.0,17.6,10.0,841.0,10.0,3202
2024-05-28T09:00+00:00,56,167.0,10.0,229.0,10.0,212.0,10.0,2.0,10.0,6.7,10.0,987.6,10.0,,,84.0,10.0,0.0,10.0,52.0,10.0,,,0.0,10.0,16.5,,,10.0,17.7,,,10,17.5,10.0,16.3,10.0,17.2,10.0,933.0,10.0,3202
2024-05-28T10:00+00:00,56,113.0,10.0,239.0,10.0,223.0,10.0,1.6,10.0,8.6,10.0,988.4,10.0,,,90.0,10.0,1.0,10.0,57.0,10.0,,,0.0,10.0,16.6,,,10.0,17.7,,,10,17.5,10.0,14.0,10.0,15.0,10.0,1040.0,10.0,3202
2024-05-28T11:00+00:00,56,190.0,10.0,241.0,10.0,232.0,10.0,1.9,10.0,8.3,10.0,988.9,10.0,,,86.0,10.0,0.3,10.0,60.0,10.0,,,0.0,10.0,16.6,,,10.0,17.7,,,10,17.5,10.0,14.1,10.0,14.9,10.0,1113.0,10.0,3202
2024-05-28T12:00+00:00,56,263.0,10.0,235.0,10.0,276.0,10.0,1.6,10.0,7.9,10.0,989.1,10.0,,,81.0,10.0,0.2,10.0,60.0,10.0,,,0.0,10.0,16.5,,,10.0,17.7,,,10,17.5,10.0,15.0,10.0,14.9,10.0,1202.0,10.0,3202
2024-05-28T13:00+00:00,56,279.0,10.0,241.0,10.0,214.0,10.0,1.6,10.0,6.5,10.0,989.2,10.0,,,79.0,10.0,0.2,10.0,60.0,10.0,,,0.0,10.0,16.6,,,10.0,17.7,,,10,17.5,10.0,15.2,10.0,16.2,10.0,1354.0,10.0,3202
2024-05-28T14:00+00:00,56,186.0,10.0,235.0,10.0,218.0,10.0,1.7,10.0,6.1,10.0,989.2,10.0,,,80.0,10.0,0.1,10.0,60.0,10.0,,,0.0,10.0,16.7,,,10.0,17.7,,,10,17.5,10.0,15.1,10.0,15.4,10.0,1401.0,10.0,3202
2024-05-28T15:00+00:00,56,273.0,10.0,232.0,10.0,213.0,10.0,1.6,10.0,5.6,10.0,989.0,10.0,,,74.0,10.0,0.2,10.0,49.0,10.0,,,0.0,10.0,16.7,,,10.0,17.7,,,10,17.5,10.0,15.5,10.0,16.1,10.0,1515.0,10.0,3202
2024-05-28T16:00+00:00,56,152.0,10.0,247.0,10.0,302.0,10.0,0.9,10.0,5.4,10.0,989.2,10.0,,,76.0,10.0,0.0,10.0,26.0,10.0,,,0.0,10.0,16.8,,,10.0,17.7,,,10,17.5,10.0,14.9,10.0,15.0,10.0,1616.0,10.0,3202
2024-05-28T17:00+00:00,56,62.0,10.0,239.0,10.0,238.0,10.0,0.7,10.0,3.4,10.0,989.3,10.0,,,81.0,10.0,0.3,10.0,54.0,10.0,,,0.0,10.0,16.7,,,10.0,17.7,,,10,17.5,10.0,14.4,10.0,14.1,10.0,1724.0,10.0,3202
2024-05-28T18:00+00:00,56,54.0,10.0,240.0,10.0,239.0,10.0,0.4,10.0,1.8,10.0,989.2,10.0,,,82.0,10.0,0.1,10.0,19.0,10.0,,,0.0,10.0,16.6,,,10.0,17.7,,,10,17.5,10.0,14.4,10.0,14.2,10.0,1820.0,10.0,3202
2024-05-28T19:00+00:00,56,19.0,10.0,258.0,10.0,356.0,10.0,0.2,10.0,1.2,10.0,989.2,10.0,,,88.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.5,,,10.0,17.7,,,10,17.5,10.0,14.1,10.0,13.9,10.0,1906.0,10.0,3202
2024-05-28T20:00+00:00,56,0.0,10.0,220.0,10.0,214.0,10.0,0.4,10.0,0.9,10.0,989.5,10.0,,,90.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.3,,,10.0,17.7,,,10,17.5,10.0,13.8,10.0,13.4,10.0,2021.0,10.0,3202
2024-05-28T21:00+00:00,56,0.0,10.0,274.0,10.0,306.0,10.0,0.3,10.0,1.7,10.0,989.5,10.0,,,93.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.2,,,10.0,17.6,,,10,17.5,10.0,12.8,10.0,11.1,10.0,2115.0,10.0,3202
2024-05-28T22:00+00:00,56,0.0,10.0,252.0,10.0,201.0,10.0,0.3,10.0,1.0,10.0,989.3,10.0,,,94.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,16.0,,,10.0,17.6,,,10,17.5,10.0,12.0,10.0,10.2,10.0,2235.0,10.0,3202
2024-05-28T23:00+00:00,56,0.0,10.0,243.0,10.0,305.0,10.0,0.3,10.0,1.2,10.0,989.3,10.0,,,95.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.7,,,10.0,17.5,,,10,17.4,10.0,11.5,10.0,9.4,10.0,2354.0,10.0,3202
2024-05-29T00:00+00:00,56,0.0,10.0,295.0,10.0,270.0,10.0,0.3,10.0,1.9,10.0,989.0,10.0,,,96.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.5,,,10.0,17.4,,,10,17.4,10.0,11.1,10.0,8.9,10.0,52.0,10.0,3202
2024-05-29T01:00+00:00,56,0.0,10.0,270.0,10.0,314.0,10.0,0.3,10.0,1.2,10.0,988.7,10.0,,,96.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.2,,,10.0,17.2,,,10,17.4,10.0,11.4,10.0,9.1,10.0,102.0,10.0,3202
2024-05-29T02:00+00:00,56,0.0,10.0,251.0,10.0,320.0,10.0,0.2,10.0,1.2,10.0,988.4,10.0,,,94.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.1,,,10.0,17.1,,,10,17.4,10.0,11.9,10.0,11.1,10.0,212.0,10.0,3202
2024-05-29T03:00+00:00,56,0.0,10.0,4.0,10.0,336.0,10.0,1.0,10.0,2.2,10.0,988.1,10.0,,,90.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.0,,,10.0,17.0,,,10,17.4,10.0,11.8,10.0,11.6,10.0,321.0,10.0,3202
2024-05-29T04:00+00:00,56,12.0,10.0,353.0,10.0,360.0,10.0,1.6,10.0,3.2,10.0,987.8,10.0,,,90.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.0,,,10.0,16.9,,,10,17.4,10.0,11.4,10.0,11.6,10.0,441.0,10.0,3202
2024-05-29T05:00+00:00,56,61.0,10.0,348.0,10.0,346.0,10.0,1.5,10.0,3.1,10.0,987.9,10.0,,,86.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.9,,,10.0,16.9,,,10,17.4,10.0,11.7,10.0,11.7,10.0,506.0,10.0,3202
2024-05-29T06:00+00:00,56,132.0,10.0,285.0,10.0,14.0,10.0,0.2,10.0,1.8,10.0,987.9,10.0,,,85.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.9,,,10.0,16.8,,,10,17.4,10.0,12.4,10.0,13.0,10.0,601.0,10.0,3202
2024-05-29T07:00+00:00,56,361.0,10.0,205.0,10.0,227.0,10.0,0.6,10.0,2.2,10.0,987.6,10.0,,,75.0,10.0,0.0,10.0,0.0,10.0,,,0.4,10.0,15.0,,,10.0,16.8,,,10,17.3,10.0,14.4,10.0,14.3,10.0,742.0,10.0,3202
2024-05-29T08:00+00:00,56,617.0,10.0,74.0,10.0,116.0,10.0,0.7,10.0,3.0,10.0,986.9,10.0,,,73.0,10.0,0.0,10.0,0.0,10.0,,,0.9,10.0,15.3,,,10.0,16.8,,,10,17.3,10.0,15.9,10.0,20.9,10.0,836.0,10.0,3202
2024-05-29T09:00+00:00,56,653.0,10.0,197.0,10.0,204.0,10.0,0.9,10.0,3.5,10.0,986.3,10.0,,,62.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,15.9,,,10.0,16.8,,,10,17.3,10.0,17.3,10.0,23.1,10.0,915.0,10.0,3202
2024-05-29T10:00+00:00,56,603.0,10.0,141.0,10.0,128.0,10.0,0.3,10.0,2.9,10.0,985.6,10.0,,,56.0,10.0,0.0,10.0,0.0,10.0,,,0.7,10.0,16.6,,,10.0,17.0,,,10,17.3,10.0,18.3,10.0,27.1,10.0,1000.0,10.0,3202
2024-05-29T11:00+00:00,56,590.0,10.0,229.0,10.0,209.0,10.0,0.7,10.0,3.4,10.0,984.9,10.0,,,53.0,10.0,0.0,10.0,0.0,10.0,,,0.5,10.0,17.2,,,10.0,17.2,,,10,17.3,10.0,19.1,10.0,26.5,10.0,1149.0,10.0,3202
2024-05-29T12:00+00:00,56,758.0,10.0,258.0,10.0,215.0,10.0,0.6,10.0,4.1,10.0,984.2,10.0,,,42.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,17.7,,,10.0,17.4,,,10,17.2,10.0,20.6,10.0,26.3,10.0,1249.0,10.0,3202
2024-05-29T13:00+00:00,56,670.0,10.0,331.0,10.0,301.0,10.0,1.3,10.0,5.2,10.0,983.5,10.0,,,34.0,10.0,0.0,10.0,0.0,10.0,,,0.9,10.0,18.0,,,10.0,17.6,,,10,17.2,10.0,20.6,10.0,24.6,10.0,1351.0,10.0,3202
2024-05-29T14:00+00:00,56,605.0,10.0,239.0,10.0,310.0,10.0,1.1,10.0,4.5,10.0,982.6,10.0,,,37.0,10.0,0.0,10.0,0.0,10.0,,,0.8,10.0,18.0,,,10.0,17.9,,,10,17.2,10.0,20.7,10.0,24.0,10.0,1406.0,10.0,3202
2024-05-29T15:00+00:00,56,507.0,10.0,231.0,10.0,214.0,10.0,1.1,10.0,5.0,10.0,982.1,10.0,,,38.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,18.1,,,10.0,18.0,,,10,17.2,10.0,21.1,10.0,23.2,10.0,1513.0,10.0,3202
