features,run_id,test_loss,val_loss
occrate_avgocc_coursenumber_dow_type_registered_lecture,4,0.016441,0.008683
occrate_avgocc_coursenumber_dow_type_registered_lecture_studyarea,0,0.017368,0.008702
occrate_avgocc_coursenumber_dow_type_registered_lecture_studyarea,1,0.017574,0.008771
occrate_avgocc_coursenumber_dow_type_registered_lecture_studyarea,2,0.016756,0.008796
occrate_avgocc_coursenumber_dow_type_registered_lecture_studyarea,3,0.016185,0.008712
occrate_avgocc_coursenumber_dow_type_registered_lecture_studyarea,4,0.016213,0.00862
occrate_avgocc_coursenumber_dow_type_registered_studyarea,0,0.015848,0.008899
occrate_avgocc_coursenumber_dow_type_registered_studyarea,1,0.015876,0.008511
occrate_avgocc_coursenumber_dow_type_registered_studyarea,2,0.016014,0.008645
occrate_avgocc_coursenumber_dow_type_registered_studyarea,3,0.01623,0.008697
occrate_avgocc_coursenumber_dow_type_registered_studyarea,4,0.015628,0.008413
occrate_avgocc_coursenumber_dow_type_studyarea,0,0.015963,0.008587
occrate_avgocc_coursenumber_dow_type_studyarea,1,0.016174,0.008789
occrate_avgocc_coursenumber_dow_type_studyarea,2,0.01568,0.008922
occrate_avgocc_coursenumber_dow_type_studyarea,3,0.016637,0.008186
occrate_avgocc_coursenumber_dow_type_studyarea,4,0.016454,0.008704
occrate_avgocc_coursenumber_exam,0,0.017993,0.008014
occrate_avgocc_coursenumber_exam,1,0.017375,0.008125
occrate_avgocc_coursenumber_exam,2,0.01869,0.007963
occrate_avgocc_coursenumber_exam,3,0.018161,0.008008
occrate_avgocc_coursenumber_exam,4,0.017423,0.007887
occrate_avgocc_coursenumber_exam_dow,0,0.018824,0.007757
occrate_avgocc_coursenumber_exam_dow,1,0.017557,0.007931
occrate_avgocc_coursenumber_exam_dow,2,0.017909,0.008253
occrate_avgocc_coursenumber_exam_dow,3,0.017724,0.007842
occrate_avgocc_coursenumber_exam_dow,4,0.017779,0.007972
occrate_avgocc_coursenumber_exam_dow_hod,0,0.01813,0.007891
occrate_avgocc_coursenumber_exam_dow_hod,1,0.017792,0.008086
occrate_avgocc_coursenumber_exam_dow_hod,2,0.01788,0.007788
occrate_avgocc_coursenumber_exam_dow_hod,3,0.018217,0.008261
occrate_avgocc_coursenumber_exam_dow_hod,4,0.018681,0.008319
occrate_avgocc_coursenumber_exam_dow_hod_lecture,0,0.017846,0.0081
occrate_avgocc_coursenumber_exam_dow_hod_lecture,1,0.019211,0.008328
occrate_avgocc_coursenumber_exam_dow_hod_lecture,2,0.01815,0.008418
occrate_avgocc_coursenumber_exam_dow_hod_lecture,3,0.017513,0.008328
occrate_avgocc_coursenumber_exam_dow_hod_lecture,4,0.017294,0.008195
occrate_avgocc_coursenumber_exam_dow_hod_lecture_studyarea,0,0.017412,0.008677
occrate_avgocc_coursenumber_exam_dow_hod_lecture_studyarea,1,0.017641,0.008703
occrate_avgocc_coursenumber_exam_dow_hod_lecture_studyarea,2,0.017819,0.008313
occrate_avgocc_coursenumber_exam_dow_hod_lecture_studyarea,3,0.016874,0.008694
occrate_avgocc_coursenumber_exam_dow_hod_lecture_studyarea,4,0.017911,0.008962
occrate_avgocc_coursenumber_exam_dow_hod_registered,0,0.018259,0.007948
occrate_avgocc_coursenumber_exam_dow_hod_registered,1,0.017637,0.007733
occrate_avgocc_coursenumber_exam_dow_hod_registered,2,0.017599,0.00807
occrate_avgocc_coursenumber_exam_dow_hod_registered,3,0.01827,0.008007
occrate_avgocc_coursenumber_exam_dow_hod_registered,4,0.017195,0.007771
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture,0,0.01698,0.008188
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture,1,0.018334,0.00833
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture,2,0.017211,0.007779
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture,3,0.017415,0.007553
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture,4,0.01685,0.008273
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture_studyarea,0,0.01679,0.008898
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture_studyarea,1,0.017117,0.008549
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture_studyarea,2,0.017584,0.008453
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture_studyarea,3,0.017631,0.00887
occrate_avgocc_coursenumber_exam_dow_hod_registered_lecture_studyarea,4,0.017455,0.008908
occrate_avgocc_coursenumber_exam_dow_hod_registered_studyarea,0,0.01696,0.008203
occrate_avgocc_coursenumber_exam_dow_hod_registered_studyarea,1,0.018059,0.008076
occrate_avgocc_coursenumber_exam_dow_hod_registered_studyarea,2,0.017503,0.008177
occrate_avgocc_coursenumber_exam_dow_hod_registered_studyarea,3,0.018143,0.007975
occrate_avgocc_coursenumber_exam_dow_hod_registered_studyarea,4,0.016994,0.008319
occrate_avgocc_coursenumber_exam_dow_hod_studyarea,0,0.016206,0.008674
occrate_avgocc_coursenumber_exam_dow_hod_studyarea,1,0.017537,0.00817
occrate_avgocc_coursenumber_exam_dow_hod_studyarea,2,0.017215,0.008034
occrate_avgocc_coursenumber_exam_dow_hod_studyarea,3,0.018048,0.00823
occrate_avgocc_coursenumber_exam_dow_hod_studyarea,4,0.017992,0.008938
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled,0,0.018657,0.008344
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled,1,0.017152,0.008186
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled,2,0.018388,0.008401
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled,3,0.017085,0.007967
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled,4,0.017394,0.00759
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_lecture,0,0.016222,0.007899
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_lecture,1,0.017407,0.008182
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_lecture,2,0.017046,0.00821
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_lecture,3,0.018518,0.008301
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_lecture,4,0.017127,0.007743
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,0,0.01554,0.008775
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,1,0.016812,0.008899
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,2,0.015823,0.009522
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,3,0.017349,0.008492
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,4,0.015827,0.00846
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered,0,0.016275,0.008261
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered,1,0.016193,0.00819
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered,2,0.016378,0.008018
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered,3,0.017406,0.00779
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered,4,0.017645,0.007746
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_lecture,0,0.01637,0.008074
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_lecture,1,0.015363,0.008026
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_lecture,2,0.017804,0.008785
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_lecture,3,0.016895,0.008062
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_lecture,4,0.017209,0.008062
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,0,0.016697,0.00862
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,1,0.016603,0.00815
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,2,0.016489,0.008573
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,3,0.016195,0.008052
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,4,0.016887,0.008596
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,0,0.017624,0.008672
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,1,0.016846,0.008232
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,2,0.01683,0.008671
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,3,0.017557,0.008434
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,4,0.015899,0.008244
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_studyarea,0,0.017139,0.008315
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_studyarea,1,0.016771,0.008295
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_studyarea,2,0.017262,0.008623
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_studyarea,3,0.016214,0.009095
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_studyarea,4,0.016624,0.008951
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type,0,0.018469,0.008842
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type,1,0.016396,0.008752
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type,2,0.015172,0.007724
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type,3,0.016801,0.008181
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type,4,0.014909,0.008183
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_lecture,0,0.017765,0.008206
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_lecture,1,0.016844,0.008292
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_lecture,2,0.016088,0.008437
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_lecture,3,0.017337,0.008212
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_lecture,4,0.016527,0.008001
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,0,0.015602,0.008396
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,1,0.016713,0.009006
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,2,0.016147,0.009491
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,3,0.016048,0.008939
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,4,0.015396,0.008758
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered,0,0.016636,0.008447
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered,1,0.015409,0.008131
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered,2,0.015535,0.008051
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered,3,0.015748,0.007854
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered,4,0.015809,0.008205
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,0,0.016847,0.008481
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,1,0.014893,0.008208
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,2,0.017128,0.008526
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,3,0.015362,0.008405
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,4,0.016132,0.008322
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.015514,0.008414
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.017426,0.008761
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.016717,0.008888
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.0158,0.008932
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.016974,0.009011
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,0,0.015788,0.008961
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,1,0.016081,0.008615
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,2,0.016001,0.008849
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,3,0.015827,0.008591
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,4,0.016276,0.008663
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_studyarea,0,0.016253,0.009071
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_studyarea,1,0.01689,0.008588
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_studyarea,2,0.016556,0.008552
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_studyarea,3,0.01655,0.00869
occrate_avgocc_coursenumber_exam_dow_hod_tutorium_test_cancelled_type_studyarea,4,0.016432,0.008663
occrate_avgocc_coursenumber_exam_dow_hod_type,0,0.017174,0.008362
occrate_avgocc_coursenumber_exam_dow_hod_type,1,0.016523,0.008239
occrate_avgocc_coursenumber_exam_dow_hod_type,2,0.019132,0.009075
occrate_avgocc_coursenumber_exam_dow_hod_type,3,0.016382,0.008251
occrate_avgocc_coursenumber_exam_dow_hod_type,4,0.017345,0.007928
occrate_avgocc_coursenumber_exam_dow_hod_type_lecture,0,0.017253,0.008705
occrate_avgocc_coursenumber_exam_dow_hod_type_lecture,1,0.016957,0.008029
occrate_avgocc_coursenumber_exam_dow_hod_type_lecture,2,0.017531,0.00849
occrate_avgocc_coursenumber_exam_dow_hod_type_lecture,3,0.017058,0.008564
occrate_avgocc_coursenumber_exam_dow_hod_type_lecture,4,0.017432,0.008264
occrate_avgocc_coursenumber_exam_dow_hod_type_lecture_studyarea,0,0.016209,0.009002
occrate_avgocc_coursenumber_exam_dow_hod_type_lecture_studyarea,1,0.016021,0.008962
occrate_avgocc_coursenumber_exam_dow_hod_type_lecture_studyarea,2,0.015611,0.009353
occrate_avgocc_coursenumber_exam_dow_hod_type_lecture_studyarea,3,0.016582,0.009597
occrate_avgocc_coursenumber_exam_dow_hod_type_lecture_studyarea,4,0.017531,0.008492
occrate_avgocc_coursenumber_exam_dow_hod_type_registered,0,0.016255,0.008177
occrate_avgocc_coursenumber_exam_dow_hod_type_registered,1,0.017282,0.008527
occrate_avgocc_coursenumber_exam_dow_hod_type_registered,2,0.017674,0.00782
occrate_avgocc_coursenumber_exam_dow_hod_type_registered,3,0.016001,0.007993
occrate_avgocc_coursenumber_exam_dow_hod_type_registered,4,0.016248,0.008395
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_lecture,0,0.01732,0.008358
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_lecture,1,0.016865,0.008413
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_lecture,2,0.016342,0.008192
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_lecture,3,0.016816,0.008117
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_lecture,4,0.017251,0.008401
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_lecture_studyarea,0,0.016641,0.008667
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_lecture_studyarea,1,0.015795,0.008953
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_lecture_studyarea,2,0.017282,0.008708
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_lecture_studyarea,3,0.016531,0.009113
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_lecture_studyarea,4,0.017173,0.008405
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_studyarea,0,0.016128,0.008567
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_studyarea,1,0.016748,0.009055
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_studyarea,2,0.017503,0.008375
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_studyarea,3,0.017135,0.008557
occrate_avgocc_coursenumber_exam_dow_hod_type_registered_studyarea,4,0.01708,0.008083
occrate_avgocc_coursenumber_exam_dow_hod_type_studyarea,0,0.017652,0.008636
occrate_avgocc_coursenumber_exam_dow_hod_type_studyarea,1,0.01724,0.008624
occrate_avgocc_coursenumber_exam_dow_hod_type_studyarea,2,0.01687,0.009238
occrate_avgocc_coursenumber_exam_dow_hod_type_studyarea,3,0.01699,0.008924
occrate_avgocc_coursenumber_exam_dow_hod_type_studyarea,4,0.016726,0.008764
occrate_avgocc_coursenumber_exam_dow_lecture,0,0.016996,0.007999
occrate_avgocc_coursenumber_exam_dow_lecture,1,0.018095,0.008303
occrate_avgocc_coursenumber_exam_dow_lecture,2,0.017663,0.008132
occrate_avgocc_coursenumber_exam_dow_lecture,3,0.018142,0.00802
occrate_avgocc_coursenumber_exam_dow_lecture,4,0.016847,0.008316
occrate_avgocc_coursenumber_exam_dow_lecture_studyarea,0,0.017967,0.008768
occrate_avgocc_coursenumber_exam_dow_lecture_studyarea,1,0.016488,0.008783
occrate_avgocc_coursenumber_exam_dow_lecture_studyarea,2,0.0172,0.008846
occrate_avgocc_coursenumber_exam_dow_lecture_studyarea,3,0.016251,0.008897
occrate_avgocc_coursenumber_exam_dow_lecture_studyarea,4,0.017556,0.008669
occrate_avgocc_coursenumber_exam_dow_registered,0,0.018554,0.008154
occrate_avgocc_coursenumber_exam_dow_registered,1,0.018193,0.008059
occrate_avgocc_coursenumber_exam_dow_registered,2,0.017654,0.008095
occrate_avgocc_coursenumber_exam_dow_registered,3,0.016596,0.007821
occrate_avgocc_coursenumber_exam_dow_registered,4,0.018544,0.008473
occrate_avgocc_coursenumber_exam_dow_registered_lecture,0,0.018035,0.007901
occrate_avgocc_coursenumber_exam_dow_registered_lecture,1,0.016694,0.008117
occrate_avgocc_coursenumber_exam_dow_registered_lecture,2,0.018874,0.007999
occrate_avgocc_coursenumber_exam_dow_registered_lecture,3,0.017341,0.008302
occrate_avgocc_coursenumber_exam_dow_registered_lecture,4,0.018032,0.008017
occrate_avgocc_coursenumber_exam_dow_registered_lecture_studyarea,0,0.016798,0.008602
occrate_avgocc_coursenumber_exam_dow_registered_lecture_studyarea,1,0.016566,0.008783
occrate_avgocc_coursenumber_exam_dow_registered_lecture_studyarea,2,0.016214,0.008548
occrate_avgocc_coursenumber_exam_dow_registered_lecture_studyarea,3,0.017811,0.008758
occrate_avgocc_coursenumber_exam_dow_registered_lecture_studyarea,4,0.017176,0.00851
occrate_avgocc_coursenumber_exam_dow_registered_studyarea,0,0.017019,0.008815
occrate_avgocc_coursenumber_exam_dow_registered_studyarea,1,0.01592,0.008261
occrate_avgocc_coursenumber_exam_dow_registered_studyarea,2,0.016735,0.008641
occrate_avgocc_coursenumber_exam_dow_registered_studyarea,3,0.017426,0.008524
occrate_avgocc_coursenumber_exam_dow_registered_studyarea,4,0.017574,0.0084
occrate_avgocc_coursenumber_exam_dow_studyarea,0,0.016522,0.008388
occrate_avgocc_coursenumber_exam_dow_studyarea,1,0.017152,0.008561
occrate_avgocc_coursenumber_exam_dow_studyarea,2,0.017117,0.00855
occrate_avgocc_coursenumber_exam_dow_studyarea,3,0.01659,0.00807
occrate_avgocc_coursenumber_exam_dow_studyarea,4,0.017565,0.008479
occrate_avgocc_coursenumber_exam_dow_tutorium_test_cancelled,0,0.017044,0.007689
occrate_avgocc_coursenumber_exam_dow_tutorium_test_cancelled,1,0.014892,0.007965
occrate_avgocc_coursenumber_exam_dow_tutorium_test_cancelled,2,0.01809,0.00854
occrate_avgocc_coursenumber_exam_dow_tutorium_test_cancelled,3,0.01725,0.007723
occrate_avgocc_coursenumber_exam_dow_tutorium_test_cancelled,4,0.017043,0.007702
occrate_avgocc_coursenumber_exam_dow_tutorium_test_cancelled_lecture,0,0.016376,0.008199
